oshpd_id,oshpd_id9,fac_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Other_Care,Residential_Care_Facility,Routine,SN_IC_Care,Hospice_Care,Psychiatric_Care,Critical_Access_Hospital,Prison_Jail,Not_Defined_Elsewhere,Other_Invalid_Blank,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Native_American_Es,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Invalid_Blank,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Private_Coverage,a_Uninsured,a_Other_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,datayear
106070904,106070904,070904,DOCTORS MEDICAL CENTER - SAN PABLO/PINOLE,2000 VALE ROAD,SAN PABLO,94806,,NO, 18f,, 05 - East Bay, Contra Costa,General Acute Care,District,General Medical / Surgical,247,Basic,19803,15190,,,3922,3804,6126,5049,5448,4357,2378,1403,1439,1065,2,2082,13688,8340,53,1045,156,9629,370,712,,2,1,26,32944,96,18,90,0,0,673,61,5881,5609,1575,13507,8421,866,4,256,712,3,2040,601,2357,1072,7465,2972,47,1850,1078,21,1247,4203,1899,6300,2042,121,157,39,878,22,158,345,26125,3646,124,904,92,191,149,,34993,2531,2125,,,38,130,261,518,791,777,868,1273,,,,526,1764,428,4,111,9,1814,92,146,275,432,70,,95,2522,811,213,0,0,0,0,0,710,2849,496,349,252,5,77,1192,3,616,254,285,323,409,67,135,44,2,33,715,114,382,,,201,45,559,12,24,317,14,3348,49,6,17,35,16,9,4,,4656,2007
106070924,106070924,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,94553,,NO, 18a,, 05 - East Bay, Contra Costa,General Acute Care,City and/or County,General Medical / Surgical,123,Basic,22199,20552,,,3557,4025,9361,6821,7975,5885,2257,850,449,1571,,2152,6417,13726,216,1794,115,18331,363,379,13,,,,36168,110,,5716,0,0,2,,15970,3335,10925,2397,10124,1213,,124,760,10,2213,574,2378,1000,6269,3020,135,2171,6656,50,2598,3679,2237,7664,337,11,33,4,138,3,48,133,41378,182,8,380,50,13,33,,42751,2242,2309,,,110,552,533,879,1017,636,375,246,106,97,,398,789,1230,15,6,,2113,180,127,78,33,126,36,115,3717,133,6,0,0,0,0,0,1735,1036,424,1206,150,85,75,626,3,685,270,251,142,316,101,116,96,10,622,457,266,406,5,19,98,58,189,20,8,177,13,3853,40,8,7,65,5,10,,,4551,2007
106070934,106070934,070934,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,94509,,NO, 18e,, 05 - East Bay, Contra Costa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,145,Basic,24953,19202,2,,7183,6065,7892,6177,6188,3757,2030,1510,1495,1858,2,1526,10060,11694,48,844,159,19826,1614,508,74,1,,,41766,1,1,164,0,0,,28,16687,5494,1617,12680,7679,1593,,95,773,8,2067,704,2387,974,10795,2445,29,2971,1298,123,935,5493,1973,9494,3046,226,177,23,941,21,2,435,32428,4701,218,1434,150,316,38,1,44157,3391,2619,,,173,319,418,782,898,827,991,1312,116,174,,329,1005,1137,7,116,8,3408,400,171,198,655,26,3,4,3892,660,1,0,0,0,0,0,1173,3068,1227,466,76,110,49,1241,2,861,321,341,393,541,84,106,122,2,53,916,169,674,,25,297,68,428,18,12,3,17,5009,60,5,30,48,12,1,2,,6010,2007
106070988,106070988,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,Level II,NO, 18j,, 05 - East Bay, Contra Costa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,327,Basic,20757,16520,,,4251,3981,4810,4622,5280,4073,2788,2656,4068,748,,1456,1783,1716,8,3419,1263,27632,268,137,60,3,1,,36219,401,12,167,0,0,5,4,1406,7300,2233,23678,2660,619,,102,912,4,1336,428,1781,534,11294,2213,42,1802,811,45,912,2525,1525,10392,4187,102,346,19,322,2,3,419,25493,4625,314,1095,95,254,1,,37277,4994,4639,,,395,633,592,871,996,1102,1461,3280,101,202,,364,450,380,4,506,223,7706,241,65,378,1485,288,2,195,5287,1678,14,0,0,0,0,0,550,5333,3171,401,178,145,98,1524,4,1440,295,492,559,2274,283,272,202,16,99,1105,208,600,2,15,928,45,890,325,25,14,21,6391,200,81,606,66,33,5,3,,9633,2007
106070990,106070990,070990,KAISER FND HOSP - WALNUT CREEK,1425 SOUTH MAIN STREET,WALNUT CREEK, 94596-5300,,NO, 18j,, 05 - East Bay, Contra Costa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,233,Basic,17903,13071,1,,1786,2297,3592,3460,4348,4301,3497,3306,3903,483,2,2014,1975,3547,40,1045,1390,20964,405,571,62,37,16,19,28746,320,33,239,35,0,470,22,741,8628,25,20391,1190,406,,202,1070,1,2024,479,1520,362,1984,860,40,645,752,8,898,1464,286,17974,268,1,,,23,,,6,30529,20,2,114,7,,5,,30975,4912,4256,1,,224,361,491,733,1133,1497,1855,2665,69,141,,578,447,768,8,188,90,7090,803,77,439,432,106,42,138,5994,1137,1,0,0,0,0,0,132,5172,3777,74,14,123,148,1791,8,1794,384,665,547,849,144,386,178,11,122,1109,219,677,,14,520,37,1224,8,28,,16,7158,87,20,29,17,18,6,1,,9169,2007
106071018,106071018,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,2540 EAST STREET,CONCORD,94520,,NO, 18c,, 05 - East Bay, Contra Costa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,254,Basic,22498,16996,,,4092,3805,6196,5186,6660,4815,2893,2281,2494,1070,2,953,4544,7517,20,5300,949,20211,486,233,94,28,,,38042,164,3,418,0,0,,26,10087,8247,1893,13126,6141,731,4,129,1070,5,2126,764,1934,939,9184,2672,59,2330,1138,23,1569,4212,1715,8890,2690,256,399,17,625,139,,307,29632,3872,170,985,120,275,7,,39494,3471,2895,,,67,202,311,672,1029,1096,1217,1767,,5,,317,583,594,1,468,341,4062,119,81,360,866,78,49,60,3613,1135,5,0,0,0,0,0,575,3871,1677,214,29,22,80,1413,4,1027,314,385,391,619,146,186,137,9,82,842,156,553,,,348,69,767,9,19,2,13,4983,81,7,19,26,22,1,,,6366,2007
106074017,106074017,074017,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,94583,,NO, 18h,, 05 - East Bay, Contra Costa,General Acute Care,City and/or County,General Medical / Surgical,123,Basic,7965,7116,,,2002,1881,1717,2102,2390,1892,1211,687,948,251,,998,466,611,22,898,113,11973,106,195,17,9,,,14715,10,2,8,0,0,19,,274,2188,663,10865,1091,166,,35,352,2,634,165,804,270,4982,969,21,839,470,6,333,1112,453,3468,1531,52,139,8,64,6,125,183,9942,2387,147,338,38,105,16,,15081,1572,1245,,,63,126,195,373,444,404,407,755,12,38,,135,100,60,3,98,11,2410,49,22,90,331,37,13,67,1910,298,,0,0,0,0,0,98,1123,1515,37,44,17,39,470,2,541,79,173,173,289,82,90,57,2,52,411,113,225,,2,177,14,273,3,4,157,10,2094,34,8,14,22,6,1,,,2817,2007
106074093,106074093,074093,KAISER FND HOSP - RICHMOND CAMPUS,901 NEVIN,RICHMOND,94804,,NO, 18f,, 05 - East Bay, Contra Costa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,50,Basic,13196,10399,7,,2219,2532,3762,3203,3852,3455,1767,1161,1172,467,12,1645,10217,5292,43,542,1169,4694,367,300,49,12,11,,22151,27,14,146,12,0,216,297,3273,3089,385,11523,5332,294,,78,580,4,1130,369,1014,416,5594,1549,28,844,1103,5,797,1924,973,6900,306,1,3,6,307,1,,35,22370,62,15,461,10,10,15,,23602,1260,1104,,,15,99,128,281,425,449,440,526,,1,,232,862,332,6,37,2,893,200,23,100,46,26,41,7,1742,178,1,0,0,0,0,0,131,1166,951,112,4,7,34,653,2,418,108,130,164,105,45,62,55,7,27,331,77,139,,,66,33,329,2,12,,9,1877,20,,7,6,1,2,,,2364,2007
106074097,106074097,074097,KAISER FOUND HSP-ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,,NO, 18e,, 05 - East Bay, Contra Costa,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,130,Basic,1234,895,,,195,195,236,301,323,297,217,144,158,63,,136,340,424,5,49,158,1017,18,36,6,4,,,2012,7,,12,2,0,32,,161,424,3,1425,116,69,,9,89,,197,44,143,38,263,85,3,82,33,3,74,200,28,769,77,9,21,2,17,,,11,1840,78,3,43,13,14,1,,2129,279,226,,,5,22,28,53,84,99,93,120,1,,,30,49,78,1,6,4,337,34,2,26,15,3,1,7,378,39,,0,0,0,0,0,17,260,217,11,,8,6,105,1,87,15,33,24,39,5,14,5,2,3,78,9,71,,,23,2,69,1,2,,1,398,6,1,,1,,1,,,505,2007
106084001,106084001,084001,SUTTER COAST HOSPITAL,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,,NO,19,, 01 - Northern California, Del Norte,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,59,Basic,8981,8307,,,1584,1764,2729,2083,2772,2020,1496,1186,1198,456,,175,164,907,672,90,10,15270,381,95,38,1,,135,16630,4,,,0,0,,4,7157,3988,726,3835,1582,221,,54,611,6,1042,256,879,232,3608,1281,36,707,1238,7,577,1683,977,3873,1008,74,82,33,209,1,89,177,13369,1743,107,294,44,56,2,,17288,903,895,,,54,86,87,223,235,288,322,427,37,39,,54,22,33,53,12,,1624,126,16,77,274,11,,39,995,189,71,0,0,0,0,0,298,944,355,147,54,17,31,293,1,291,109,149,192,119,20,42,42,1,11,352,48,78,,2,113,29,124,7,2,76,4,1394,16,1,10,12,5,3,2,,1798,2007
106090793,106090793,090793,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,,NO,24,, 02 - Golden Empire, El Dorado,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,Basic,8020,8396,,,1522,2060,3677,2327,2586,1948,950,596,392,358,,319,217,911,17,1942,79,12931,3,533,19,6,,48,15500,,,40,1,0,266,,4394,1848,855,6584,2735,288,,37,386,1,977,311,689,381,5787,787,12,857,778,8,751,1353,654,2359,2370,73,84,27,259,11,58,206,10253,2166,230,441,64,157,17,,16416,1070,1043,,,97,211,167,266,389,298,291,296,33,65,,59,14,210,6,35,22,1767,79,40,41,202,15,,5,1637,89,5,0,0,0,0,0,426,785,739,105,58,80,12,275,3,386,83,77,86,416,56,41,27,5,36,215,41,268,,6,260,12,107,4,3,85,20,1463,68,15,34,26,3,12,1,,2113,2007
106090933,106090933,090933,MARSHALL  MEDICAL CENTER (1-RH),1100 MARSHALL WAY,PLACERVILLE,95667,,NO,23.3,, 02 - Golden Empire, El Dorado,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,91,Basic,12377,10381,,,2178,2840,3612,2832,3148,2722,1706,1453,1742,525,,91,143,1756,107,111,63,20487,663,1069,56,11,9,,20505,173,97,83,0,0,92,,8278,4467,723,8517,773,474,,53,687,16,1116,216,1098,388,6637,1633,113,1182,660,11,718,1781,892,5083,2006,85,297,23,234,272,161,374,15210,2549,176,1014,110,225,22,,22758,2313,1890,,,83,209,225,419,606,634,714,1293,1,19,,22,19,153,16,15,3,3975,179,32,153,403,7,38,80,2654,650,7,0,0,0,0,0,691,2479,940,53,40,38,38,781,2,649,125,223,325,490,140,95,95,2,65,539,95,500,,1,398,45,631,8,73,17,19,2792,95,12,72,24,13,3,1,,4203,2007
106100005,106100005,100005,COMMUNITY MEDICAL CENTER - CLOVIS,2755 HERNDON AVENUE,CLOVIS,93612,,NO,31,, 09 - Central, Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,109,Basic,13879,9917,,,2285,3060,4723,3910,3442,2437,1447,1000,1058,434,,924,984,6915,292,,152,14529,216,,32,1,,,23302,8,,95,0,0,,142,6061,3004,1246,10297,3188,977,,61,471,9,1357,240,1489,520,6847,1134,46,1426,777,13,551,1887,1081,4910,2184,90,240,17,236,14,20,256,16540,2898,169,912,76,131,12,1,23796,1843,1332,,,50,201,290,362,503,478,490,801,,,,167,80,620,20,28,13,2247,148,44,107,246,34,34,18,2154,390,,0,0,0,0,0,288,1651,1010,170,56,51,31,584,5,943,144,174,150,280,34,79,38,2,18,340,104,198,,,173,16,115,,7,159,9,2652,19,2,5,12,5,1,,,3175,2007
106100697,106100697,100697,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,93210,,NO,27,, 09 - Central, Fresno,General Acute Care,District,General Medical / Surgical,24,Standby,3311,4503,,,1188,954,1342,1193,1247,822,357,258,153,296,4,51,415,3816,4,152,70,3306,486,195,16,,,,6061,11,,,0,0,1045,,1135,1895,1849,1848,1087,145,3,19,220,5,671,147,358,141,2344,276,12,517,162,8,234,864,269,1419,606,38,60,6,269,13,41,128,5271,969,52,241,22,76,22,,7814,197,686,,,9,50,108,195,190,112,117,92,4,6,,5,130,340,,1,2,405,53,41,20,1,12,,,274,47,435,0,0,0,0,0,60,188,101,34,500,5,12,175,1,105,68,39,79,29,9,7,15,2,4,115,69,148,1,,18,8,24,5,4,2,2,803,6,,2,8,,1,,,883,2007
106100717,106100717,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,2823 FRESNO AND R STREETS,FRESNO,93721,Level I,NO, 35c,, 09 - Central, Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,459,Basic,31284,28929,2,,5355,7165,12477,9833,10332,6968,3158,1829,1487,1609,2,2575,9060,32906,738,,189,14747,472,,197,15,,,56862,58,,1397,3,0,,1211,27394,6907,7363,5994,12557,2411,2,188,886,19,3138,974,3034,1291,15928,3353,116,2676,3560,42,3329,4467,2884,11917,4239,309,289,79,1960,53,7,545,43411,5357,266,2765,532,344,57,2,60215,7250,7848,1,,573,1355,1472,2361,2807,2184,1892,2149,108,198,,1020,1880,6948,100,185,30,4936,197,459,746,1234,258,159,25,10227,1546,248,0,0,0,0,0,4409,5949,1577,2343,821,268,144,2922,24,2145,668,857,961,2571,224,458,230,34,206,1515,495,1355,,22,665,89,552,321,73,316,50,11621,235,52,848,169,24,53,31,,15099,2007
106100745,106100745,100745,KINGSBURG MEDICAL CENTER,1200 SMITH STREET,KINGSBURG,93631,,NO,30,, 09 - Central, Fresno,General Acute Care,District,General Medical / Surgical,15,Standby,2876,2446,3,,1556,863,785,636,534,272,159,81,105,334,,,7,3960,2,,205,1151,2,,1,,,,5313,,,,0,0,,9,1199,298,68,2774,986,17,,9,53,,462,48,226,447,1275,221,2,546,92,,153,761,222,791,364,7,10,9,40,,2,78,4048,564,24,111,8,54,6,,5325,227,155,,,33,49,50,66,42,34,35,54,,19,,,1,251,,,10,120,21,18,6,,1,2,,312,22,,0,0,0,0,0,87,103,135,55,2,,5,27,,65,23,46,6,9,5,2,7,,3,75,27,82,,,3,4,1,,1,,3,363,2,,2,2,,1,,,382,2007
106100797,106100797,100797,SIERRA KINGS DISTRICT HOSPITAL,372 WEST CYPRESS AVENUE,REEDLEY,93654,,NO,32,, 09 - Central, Fresno,General Acute Care,District,General Medical / Surgical,44,Standby,8467,7426,,,3495,2514,2536,1854,1617,1031,646,589,615,994,2,125,35,4085,10,691,71,10876,434,767,29,,,,14566,14,,,0,0,,83,7378,1832,300,2751,3632,354,,23,217,2,1134,154,957,648,4157,655,11,970,1041,15,353,1648,577,2977,1277,79,66,12,105,126,26,220,11531,1703,110,490,20,110,18,,15893,427,291,,,19,41,57,69,74,96,98,251,5,8,,19,,347,,1,17,334,28,11,18,17,13,,20,472,139,,0,0,0,0,0,188,399,63,63,5,35,9,119,,100,65,54,15,36,6,11,10,,5,183,24,45,,1,24,7,29,1,,3,3,637,7,,4,1,1,1,,,718,2007
106100822,106100822,100822,UNIVERSITY MEDICAL CENTER,445 SOUTH CEDAR AVENUE,FRESNO,93702,,YES, 35d,, 09 - Central, Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,213,Comprehensive,4002,5866,,,402,945,2254,1822,2185,1397,510,177,88,88,,298,1431,5134,139,,17,2849,66,,34,,,,8700,3,,710,0,0,,355,3134,643,2813,581,2697,159,,35,174,4,548,146,363,179,2505,706,19,442,1039,,920,779,426,1424,510,33,31,16,469,18,1,68,7235,680,50,423,278,47,8,1,9868,928,1621,,,157,359,332,534,538,278,175,112,12,52,,95,309,1268,13,39,7,818,112,58,101,87,79,35,7,1834,133,103,0,0,0,0,0,834,465,249,752,249,12,21,278,2,349,100,75,106,804,63,60,41,7,84,218,130,197,,2,153,30,63,124,21,74,15,1520,83,18,337,59,11,20,21,,2549,2007
106100899,106100899,100899,ST. AGNES MEDICAL CENTER,1303 EAST HERNDON AVENUE,FRESNO,93710,,NO, 35f,, 09 - Central, Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,436,Basic,29813,19653,1,,3569,5130,9606,6727,6845,5379,3748,3340,4215,907,1,1536,4448,14955,93,828,397,27210,261,198,95,,,,48551,155,,138,0,0,40,29,16634,11578,1980,14336,4939,1195,,167,1637,12,2923,867,3479,1241,11447,3645,104,2559,1364,19,1383,4147,2321,10957,4141,136,521,24,516,6,20,326,36785,4619,242,1712,135,173,111,,49467,8160,6090,,,161,606,639,1333,1913,2309,2877,4411,1,,,671,718,2800,50,104,24,9883,94,135,714,1794,893,,,8793,1825,2,0,0,0,0,0,1888,9213,2781,246,122,144,129,3320,5,2235,615,1018,1053,1436,202,423,199,9,86,1758,329,1288,1,,883,123,1204,6,29,22,43,11674,121,14,51,49,19,7,5,,14250,2007
106104062,106104062,104062,KAISER FND HOSP - FRESNO,7300 NORTH FRESNO STREET,FRESNO,93720,,NO, 35f,, 09 - Central, Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,169,Basic,10823,8752,2,,1749,2183,2305,2140,2441,2453,1845,2133,1992,334,2,952,1435,6493,51,372,32,10242,162,302,22,66,21,1,18610,94,15,90,21,0,169,4,163,5204,284,12607,1319,143,,91,550,8,907,451,857,245,4107,813,42,597,642,1,568,1176,342,8037,189,,5,4,39,,,46,18847,19,4,417,2,1,4,,19577,2237,1868,,,56,120,170,293,506,769,1035,1149,6,,1,157,239,813,16,29,,2851,152,25,227,575,26,12,35,2368,684,1,0,0,0,0,0,20,2591,1445,40,9,26,62,957,2,698,182,240,314,436,69,166,80,4,32,574,66,193,,4,302,18,530,3,23,,7,3149,33,4,16,13,6,1,,,4105,2007
106110889,106110889,110889,GLENN MEDICAL CENTER,1133 WEST SYCAMORE STREET,WILLOWS,95988,Level IV,NO,37,, 01 - Northern California, Glenn,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,47,Standby,2622,2227,,,649,630,773,592,723,475,374,237,291,105,,109,49,830,88,25,2,3746,265,44,5,,,,4341,49,,57,0,0,,88,1699,926,165,1057,1002,48,,18,122,1,361,59,246,138,1436,352,9,419,28,2,209,467,195,739,346,6,14,6,49,2,5,104,3295,752,30,173,7,42,18,,4849,135,106,,,6,7,20,25,36,40,41,63,1,2,,8,3,16,5,2,,207,25,,4,,2,,,167,43,,0,0,0,0,0,48,145,29,18,1,1,3,29,,21,15,22,1,15,6,3,1,,4,69,10,41,,,8,,1,,,,,220,7,,2,1,,2,,,241,2007
106121002,106121002,121002,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,95521,,NO,39,, 01 - Northern California, Humboldt,General Acute Care,Investor - Corporation,General Medical / Surgical,78,Basic,7870,7634,,1,1450,1899,3481,2331,2011,1851,953,664,594,270,1,74,215,379,830,8,1,13998,168,698,27,,,,14518,,,,1,0,93,,3966,2911,1315,4061,3252,181,,21,268,3,825,180,820,333,4403,1174,20,930,544,2,482,1480,1150,2689,1113,53,59,19,172,,,167,11141,2175,130,416,47,12,1,,15505,716,676,,,57,111,102,140,234,215,206,273,22,32,,5,12,34,156,,,1185,51,14,52,179,36,,,993,67,,0,0,0,0,0,248,684,4,162,294,21,11,209,,247,69,56,36,157,34,22,27,,25,260,99,116,1,2,54,20,44,5,1,,5,1200,14,3,23,16,4,1,2,,1392,2007
106121031,106121031,121031,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR STREET,GARBERVILLE,95542,,NO,44,, 01 - Northern California, Humboldt,General Acute Care,District,Other,9,Standby,1257,1582,,,185,302,521,389,419,524,234,118,114,30,3,21,29,82,100,18,66,2523,4,41,5,,,1,2470,142,,13,0,0,160,3,693,557,251,496,842,30,1,5,96,,244,38,87,55,964,161,6,105,43,4,107,236,246,411,230,43,34,6,48,3,31,89,1761,368,21,155,4,36,10,,2839,42,27,,,,3,6,5,14,16,8,17,,,,,2,1,1,,,65,1,1,,,,,,58,9,,0,0,0,0,0,14,38,4,11,2,1,2,7,,7,4,4,,8,1,2,,1,,21,4,7,,,3,2,4,,,1,,59,,,,,,,,,69,2007
106121051,106121051,121051,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,95540,,NO,42,, 01 - Northern California, Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,35,Basic,5957,5239,,,1216,1464,2050,1498,1565,1152,671,582,725,272,1,32,95,718,217,199,112,9823,314,74,18,2,,,10691,36,,61,0,0,,,3614,2330,901,2817,1534,204,1,14,252,2,686,102,440,178,2816,776,13,638,212,3,240,1004,963,2652,879,92,103,22,129,3,,163,8129,1211,84,294,27,47,13,,11196,457,359,,,19,53,59,75,109,98,118,263,10,12,,,2,36,5,5,5,763,33,8,41,149,30,,21,404,129,1,0,0,0,0,0,133,481,109,75,18,8,8,134,,145,39,39,32,123,13,17,9,1,21,139,33,54,,1,72,6,57,1,6,,,622,13,1,22,13,,2,1,,816,2007
106121080,106121080,121080,ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER STREET,EUREKA,95501,,NO,39,, 01 - Northern California, Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,146,Basic,11051,9856,,,1697,2040,3794,2977,3436,2673,1534,1113,1230,413,,307,527,714,761,382,363,17853,183,91,56,,7,,20031,217,2,312,0,0,,8,6701,4912,2012,4376,2906,455,,44,444,4,979,356,902,241,4558,1717,28,783,677,8,1070,1671,1493,5477,1392,103,141,19,343,48,7,191,15843,1899,129,537,92,89,74,,20907,1448,1409,,,79,165,171,344,490,423,475,621,31,58,,32,17,65,102,26,25,2590,43,45,175,388,118,,60,1719,301,8,0,0,0,0,0,498,1617,423,259,60,30,25,480,1,418,130,129,200,501,51,86,56,3,50,426,140,123,,8,248,40,211,23,28,24,10,2064,45,16,101,37,6,2,2,,2857,2007
106130699,106130699,130699,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,Level IV,NO,48,, 14 - San Diego/Imperial, Imperial,General Acute Care,City and/or County,General Medical / Surgical,165,Basic,19285,17934,,1,5687,5070,5445,4158,4392,3784,2538,2565,1987,1594,,168,860,29348,18,313,125,6388,577,1814,69,,2,,34398,,,1,0,0,,359,14921,6825,1884,9362,4228,986,,178,984,9,2106,534,1858,1041,8361,1689,55,1762,4537,100,1041,4273,1443,6263,2282,143,329,27,389,11,197,489,28215,3509,138,1151,72,176,92,,37220,1588,1684,,,102,184,213,259,444,519,659,688,88,116,,21,76,2506,3,29,6,631,200,44,179,444,94,11,7,2091,182,20,0,0,0,0,0,655,1781,463,327,46,111,82,693,1,678,183,185,148,277,63,73,47,3,28,477,55,160,2,6,156,21,113,10,5,135,21,2709,29,4,34,17,8,9,1,,3272,2007
