oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,Cntrl_Type_Desc,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Other,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Other,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,CONTROL_TYPE_DESC,blank
106190200,190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,200-299,N,N,,Thousand Oaks -- District 27,District 49,District 22,San Gabriel Valley,Alhambra/El Sereno South/San Gabriel Central,Urban,,,Emergency - Basic,10698,8253,,1,3501,2389,2481,2366,2030,1735,1308,993,1282,867,,4920,296,7063,14,1691,10,4958,412,356,24,11,1,,12,274,225,5,17394,188,42,8,,1219,3182,445,11399,2707,652,89,299,1,835,265,924,454,4405,1024,25,1096,641,52,443,2108,901,4738,,,1611,42,101,9,258,15,145,252,13992,1771,89,518,53,81,15,,18952,1749,15876,1327,2812,2229,,,41,174,267,392,568,739,936,1912,11,1,,2253,118,1512,154,5,999,,281,116,214,499,184,16,10,2365,1356,,0,0,0,0,0,825,3182,20,787,227,72,131,695,661,225,332,650,359,74,165,110,5,349,588,136,474,,4,11,270,14,219,6,13,250,4179,44,1,13,14,12,,4,2,,5041,1397,3252,392,2013,106190200,Investor - Partnership,
106190240,190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,3700 EAST SOUTH STREET,LAKEWOOD,90712,150-199,N,N,,Norwalk -- District 38,District 63,District 33,South Bay,Cerritos/Hawaiian Gardens,Urban,,,Emergency - Basic,24358,17041,,1,4639,4642,7117,6018,5508,5070,3179,2439,2048,740,,1646,12225,14257,36,2292,339,10605,696,1561,98,189,27,1,22,,188,,38360,256,,2,,2473,7794,1681,21521,7931,957,187,1116,2,2141,697,2803,1098,8738,2929,24,2560,1654,8,1251,4379,1664,9188,4,,2675,154,346,22,575,18,276,544,31484,3745,145,1092,105,184,35,,41400,182,38518,2700,3486,2772,,,50,295,380,635,1158,1256,1114,1370,,,,572,1379,1832,329,97,2047,2,183,137,284,779,89,5,24,3450,1301,6,0,0,0,0,0,1146,3360,395,958,399,26,131,1457,935,374,365,505,559,109,124,182,7,107,762,138,475,,2,,269,26,283,8,23,320,5189,56,1,16,38,16,2,5,6,,6258,87,5529,642,2013,106190240,Investor - Corporation,
106190243,190243,PIH HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,11500 BROOKSHIRE AVENUE,DOWNEY,90241,150-199,N,N,,Fullerton -- District 40,District 58,District 32,East,Downey Northeast,Urban,,,Emergency - Basic,25097,19106,,,8492,5996,6802,5811,4391,3674,2731,2351,2152,1803,,408,2004,35920,5,1761,25,4080,582,1527,35,,4,1,10,,84,,41523,125,308,,4,19727,6606,571,10324,6975,1641,147,801,15,2936,566,2228,653,9413,2425,40,2303,1549,67,1207,5534,1607,11068,,3,3297,96,439,15,415,12,209,399,34024,3835,152,950,94,239,27,,44203,122,35610,8471,3803,3212,,,47,329,443,712,1009,1299,1446,1724,6,,,188,406,4559,333,8,1515,6,406,120,188,877,16,35,81,4216,1073,3,0,0,0,0,0,1422,3692,96,1415,390,106,149,1446,1163,399,487,859,409,122,140,169,3,43,757,181,574,,3,5,309,31,335,5,48,285,5864,71,4,11,11,22,1,10,8,,7015,59,4749,2207,2013,106190243,Nonprofit - Corporation,
106190256,190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,Investor - Partnership,General Acute Care Hospital,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,100-149,N,N,,Fullerton -- District 40,District 51,District 24,East,City Terrace East/East Los Angeles,Urban,,,Emergency - Basic,6560,5554,,,2448,1653,2187,1814,1493,1025,515,292,220,467,,,161,11543,,150,3,257,179,914,10,4,1,1,,126,30,,10838,8,,3,,7289,523,512,59,3731,648,43,177,2,1240,190,703,452,2340,395,9,815,1224,25,714,1534,493,1110,,,741,36,64,4,217,4,19,176,9382,999,48,317,20,80,7,,12114,33,9109,2972,1074,1016,,,66,145,128,213,388,330,317,286,86,131,,10,97,1855,27,2,99,,90,114,62,169,16,,4,1319,316,,0,0,0,0,0,1133,745,35,102,75,83,46,279,351,162,131,192,129,34,48,54,4,33,281,80,150,,1,32,61,3,92,1,4,100,1760,50,,5,3,2,1,,8,,2090,7,1307,776,2013,106190256,Investor - Partnership,
106190280,190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,16237 VENTURA BOULEVARD,ENCINO,91436,100-149,N,N,,Los Angeles -- District 30,District 45,District 27,San Fernando Valley,Encino/Tarzana/Warner Center/Woodland Hills,Urban,,,Emergency - Basic,4227,3373,,,569,556,1226,1283,1289,1123,616,361,501,76,,150,917,802,5,408,7,5311,120,284,6,,,,5,16,21,1,7066,81,,,,1984,1485,86,2192,1853,83,24,105,1,424,118,434,100,1991,754,16,449,395,2,388,687,351,1278,,,708,21,49,2,62,2,37,130,5320,856,28,331,9,32,13,,7600,124,7314,162,1127,845,,,8,61,63,138,250,324,363,765,,,,40,119,137,92,5,1578,1,74,36,43,293,86,,151,663,626,,0,0,0,0,0,167,1510,6,200,89,3,32,260,227,79,129,377,129,38,9,64,5,365,121,41,93,,,,122,9,189,2,34,45,1504,19,2,6,24,5,,4,7,,1972,120,1784,68,2013,106190280,Nonprofit - Corporation,
106190298,190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,250 SOUTH GRAND AVENUE,GLENDORA,91741,100-149,N,N,,Thousand Oaks -- District 27,District 48,District 25,San Gabriel Valley,Asuza/Charter Oak/Covina,Urban,,,Emergency - Basic,12198,9729,,,3449,3017,3559,2820,2513,2650,1426,1056,799,638,,479,688,10966,27,423,33,9311,305,196,17,17,5,,2,,86,16,21225,48,10,,,1516,2954,72,13217,4168,556,87,315,4,1138,267,1126,433,5269,1112,73,1227,712,29,550,2498,872,5659,,,1592,63,187,5,218,4,109,236,16400,2212,129,599,54,101,18,,21927,382,19440,2105,1858,1497,,,39,215,223,300,561,569,649,798,1,,,141,99,1051,31,2,2030,1,245,77,102,344,67,21,16,1929,554,,0,0,0,0,0,521,1851,28,816,139,38,58,527,670,133,189,387,317,58,83,96,4,23,412,73,283,1,3,,174,23,170,5,9,148,2737,27,4,15,19,10,,6,8,,3355,134,2859,362,2013,106190298,Nonprofit - Corporation,
106190315,190315,GARFIELD MEDICAL CENTER,LOS ANGELES,Investor - Partnership,General Acute Care Hospital,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,200-299,N,N,,Thousand Oaks -- District 27,District 49,District 22,San Gabriel Valley,Rosemead/San Gabriel South/South El Monte West/Temple City West,Urban,,,Emergency - Basic,9789,8226,,,3150,1895,2361,2049,1861,1793,1424,1227,1404,851,,6998,351,9441,1,71,3,1150,278,405,51,37,1,1,13,19,172,1,16916,98,23,,,1715,3188,419,10094,2599,723,67,452,3,961,273,1111,276,3786,832,27,966,307,91,513,2308,659,4660,,,1472,39,177,8,174,12,117,193,13575,1551,60,496,49,72,20,,18015,3489,11900,2626,2804,2813,,,81,161,236,376,693,868,1103,2022,26,51,,3596,121,1504,11,3,382,,133,145,226,1275,308,1,,2690,837,2,0,0,0,0,0,1518,3228,125,597,149,62,167,1336,765,294,344,474,302,78,216,102,4,44,808,110,485,1,2,23,243,25,195,2,12,200,4799,83,3,8,11,29,,3,4,,5617,2051,3016,550,2013,106190315,Investor - Partnership,
106190323,190323,GLENDALE ADVENTIST MEDICAL CENTER,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,1509 WILSON TERRACE,GLENDALE,91206,500+,N,N,,North Hollywood -- District 28,District 43,District 25,San Fernando Valley,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,Urban,,,Emergency - Basic,19593,14834,,2,4447,3510,5196,4572,4266,3921,3134,2309,2121,945,8,1731,1033,10180,13,42,288,21142,859,858,45,89,5,3,6,52,,1,31995,370,46,,100,12153,5906,1283,10432,4655,982,90,935,11,1816,440,1937,894,7473,2207,57,1725,864,59,1555,3635,1462,8287,,,2535,74,282,12,226,48,214,385,25998,3528,85,842,30,152,18,,34429,3057,29830,1542,7189,6797,,,138,850,1085,1539,2164,2363,2512,3321,7,,7,930,469,2687,5,125,9770,,246,472,337,1681,746,,122,8399,1980,3,0,0,0,0,0,3731,6288,798,2416,753,163,196,2517,1537,554,766,1016,942,445,318,359,28,2308,1339,270,1216,2,5,5,730,55,709,20,14,390,11625,151,15,32,151,29,2,22,41,,13986,2653,10474,859,2013,106190323,Nonprofit - Corporation,
106190328,190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,Investor - Partnership,General Acute Care Hospital,150 WEST ROUTE 66,GLENDORA,91740,100-149,N,N,,Thousand Oaks -- District 27,District 48,District 25,San Gabriel Valley,Asuza/Charter Oak/Covina,Urban,,,Emergency - Basic,1579,1482,,,520,366,563,519,308,366,182,93,69,75,,165,,1474,1015,98,,309,122,144,7,,,1,,,5,6,2751,20,5,,,1564,490,13,347,647,93,16,46,,165,42,181,149,731,182,4,219,58,4,164,415,142,450,,,237,,44,1,23,,7,44,2262,341,21,52,5,17,7,,3061,35,2538,488,598,663,,,11,25,56,60,207,297,314,291,,,,74,130,391,75,1,590,,52,23,21,29,31,4,34,185,882,,0,0,0,0,0,153,1052,,31,25,27,21,82,98,49,95,56,26,13,9,26,6,444,184,50,75,,,,31,,22,4,1,51,1118,24,,,4,2,,3,1,,1261,30,1121,110,2013,106190328,Investor - Partnership,
106190352,190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,100-149,N,N,,Norwalk -- District 38,District 57,District 22,San Gabriel Valley,Bassett/Industry West/La Puente,Urban,,,Emergency - Basic,8010,6558,,,3152,2247,2436,2034,1660,1221,653,320,226,619,,760,237,12656,1,119,2,793,354,441,9,,,,1,14,238,,13500,11,,,,2203,712,208,8626,2819,468,43,173,6,938,187,770,340,3007,928,7,1224,510,8,656,1889,508,2905,,1,834,22,13,6,208,9,31,216,11061,1606,19,415,51,73,4,,14568,82,9886,4600,1131,987,,,78,127,172,264,366,366,256,272,89,128,,282,32,1569,32,2,201,,141,74,40,71,40,3,,1554,194,1,0,0,0,0,0,1010,630,81,107,290,57,21,240,359,102,138,200,76,29,18,54,,22,362,76,347,2,1,14,37,7,48,4,,43,1919,24,1,8,6,6,1,5,9,,2118,111,1341,666,2013,106190352,Investor - Limited Liability Company,
106190382,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,300-499,N,N,,North Hollywood -- District 28,District 43,District 24,Metro,Hollywood South Central/Inner Sunset,Urban,,,Emergency - Basic,14050,13464,,,485,1713,6388,5319,4635,4422,2336,1219,846,151,,1715,4254,12153,46,3669,30,5647,371,2731,81,20,3,3,168,,556,42,23396,143,,,,3545,3135,214,12398,8222,1617,132,648,10,1202,401,1700,588,4977,2414,54,1290,860,15,1851,2090,1128,6537,,,1488,107,159,10,611,16,169,274,21693,1882,125,711,87,120,62,,27514,1221,21233,5060,2563,2269,,,44,332,382,504,742,844,807,1173,3,1,,978,536,1548,668,2,1096,4,108,249,266,209,211,44,,2860,884,1,0,0,0,0,0,1661,1902,595,214,460,141,106,911,766,225,316,660,407,87,118,120,9,33,470,97,362,,1,3,295,15,197,12,4,321,3832,53,4,13,25,20,2,7,32,,4832,898,3051,883,2013,106190382,Investor - Partnership,
106190385,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,15031 RINALDI STREET,MISSION HILLS,91345,300-499,N,N,Level II,Glendale - District 29,District 39,District 18,San Fernando Valley,Granada Hills/Mission Hills/Porter Ranch,Urban,,,Emergency - Basic,44417,32987,,2,16740,10366,12033,9636,7739,6469,4415,3307,3312,3389,,1000,2778,58429,8,2922,289,11980,1006,304,82,39,7,1,,105,187,2,75525,148,,,,39963,10207,3768,12701,10767,2587,253,1319,8,4515,1004,4693,2377,15081,4066,107,5332,2255,182,1705,11540,2970,17410,,2,4236,195,769,36,452,127,431,805,61990,5968,207,1658,121,375,36,,77406,546,61265,15595,5039,4819,,,171,690,633,923,1457,1689,1813,2437,45,,,482,466,4740,557,22,3587,4,230,142,361,1219,193,18,84,5912,1689,10,0,0,0,0,0,2145,5185,310,1597,621,147,159,1844,1589,394,683,887,1483,187,335,248,18,57,1094,204,481,8,7,33,584,51,659,116,53,613,7133,146,30,354,40,35,2,31,11,,9858,243,7626,1989,2013,106190385,Nonprofit - Corporation,
106190392,190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,300-499,N,N,,Los Angeles -- District 34,District 53,District 24,Metro,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,,,Emergency - Basic,13001,11195,,,1153,1691,5369,4368,3516,3359,2192,1220,930,398,,2024,4716,11998,27,214,107,5110,896,580,89,,,,,,607,,21970,54,,,,6733,3518,394,5984,7567,1857,166,741,7,1879,440,1363,713,5291,1393,78,1037,590,43,2113,1791,818,3873,3,,1515,42,112,12,615,17,56,150,19061,1601,103,683,80,76,73,,24196,1117,15420,7659,2771,2603,,,50,233,335,447,665,1013,1143,1486,2,,,1407,941,1961,22,6,1034,3,126,135,300,440,105,83,19,3190,973,3,0,0,0,0,0,939,2699,20,1404,312,65,79,1294,760,332,289,572,407,95,153,147,3,67,639,73,397,,,2,290,45,217,12,9,301,4371,54,5,13,15,11,1,15,15,,5374,1062,2804,1508,2013,106190392,Nonprofit - Corporation,
106190400,190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,500+,N,N,Level II,Thousand Oaks -- District 27,District 41,District 25,San Gabriel Valley,Pasadena South/San Marino/South Pasadena,Urban,,,Emergency - Basic,23719,19680,,1,5012,4183,6446,5973,5611,5335,3700,2689,3152,1299,,2838,7290,14879,20,1743,49,16581,262,399,86,51,3,2,253,,263,105,40687,215,1074,,,11358,8188,948,16010,6896,1190,136,1169,8,2330,665,2295,860,10342,2540,87,2540,1288,76,2307,3494,1373,10700,,,3813,109,256,24,529,53,326,402,31450,4122,243,1669,142,225,37,,43400,1135,37842,4423,7552,6720,,,363,948,1080,1482,1922,2136,2144,3651,203,343,,1271,2008,3553,380,26,7027,7,529,207,401,1503,341,,451,8701,2128,11,0,0,0,0,0,2214,7204,116,3427,1311,151,270,2241,1894,584,779,1261,2052,378,387,554,11,1049,1316,330,953,6,19,37,1046,95,1122,116,65,710,10218,249,61,320,145,52,2,57,14,,14272,898,11849,1525,2013,106190400,Nonprofit - Corporation,
106190413,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,210 W. SAN BERNARDINO ROAD,COVINA,91723,150-199,N,N,,Monterey Park -- District 32,District 48,District 22,San Gabriel Valley,Asuza/Charter Oak/Covina,Urban,,,Emergency - Basic,8302,6580,,,1555,1795,2321,1916,1909,2070,1293,897,849,277,,793,918,8460,11,251,2,4447,277,255,29,11,2,1,11,,283,8,13799,204,2,,,967,2916,77,7723,3199,239,107,501,6,732,221,754,182,3173,1124,86,737,435,9,650,1413,690,3823,,,1006,32,95,6,150,6,138,145,11546,1217,62,365,54,50,10,,14882,459,12506,1917,3082,3451,,,93,654,655,757,1016,1000,1018,1340,,,,501,396,2815,58,9,2747,7,234,142,165,401,116,73,113,4245,1031,13,0,0,0,0,0,1659,3283,39,748,804,18,82,1135,734,240,265,510,449,85,132,107,8,1598,528,114,526,,2,,249,25,266,14,13,277,5491,84,7,9,66,16,1,6,9,,6533,324,5207,1002,2013,106190413,Nonprofit - Corporation,
106190422,190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,3330 LOMITA BOULEVARD,TORRANCE,90505,500+,N,N,,San Bernadino -- District 43,District 66,District 26,South Bay,Harbor Gateway South/Lomita/Torrance East Central,Urban,,,Emergency - Basic,25620,18747,,3,4644,4285,5355,5480,5455,5498,4151,3999,4522,981,,5275,5570,11639,153,3917,51,17765,385,412,50,4,3,,11,35,89,8,42746,574,52,,1,7528,10344,967,21008,4523,713,171,1287,14,1911,786,2590,315,9566,3487,114,2051,497,31,1044,3209,1464,15120,,,3876,94,305,34,299,537,304,381,33397,3720,163,955,64,200,40,1,44370,1110,40183,3077,6813,5875,,,235,482,631,982,1625,2044,2463,3815,144,267,,1915,1226,2050,778,103,6588,28,182,108,396,1367,133,45,155,7809,2492,1,0,0,0,0,0,662,6401,126,5052,447,119,201,2696,2307,540,687,1190,1179,255,391,306,12,88,1433,319,921,2,10,32,740,75,969,14,49,757,9674,230,17,43,39,36,5,23,17,,12688,681,11124,883,2013,106190422,Nonprofit - Corporation,
106190429,190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,4867 SUNSET BOULEVARD,LOS ANGELES,90027,300-499,N,Y,,North Hollywood -- District 28,District 43,District 24,Metro,Hollywood South Central/Inner Sunset,Urban,,Teaching,Emergency - Basic,31830,30253,,5,5188,4790,10297,9032,8432,8237,6713,4792,3663,944,,6538,8293,26139,145,2336,3460,15177,248,823,23,169,41,10,,19,812,4,59615,155,1,,168,9105,12601,186,32743,7453,1001,285,1500,20,4386,1148,3942,1353,12268,4410,196,3330,2133,58,3194,5643,2558,14663,,,3761,88,443,17,593,134,236,559,48319,5876,266,1294,174,276,52,,62088,1945,49568,10575,4249,4709,1,,267,637,683,921,1373,1741,1593,1422,98,224,,1234,1300,3366,125,153,2757,24,161,131,233,1375,67,6,29,6202,754,1,0,0,0,0,0,581,3821,13,4138,406,125,173,1734,1472,358,444,1292,718,254,344,290,39,550,489,141,511,1,14,10,355,13,492,12,24,532,7359,88,5,15,25,13,1,12,13,,8959,356,7136,1467,2013,106190429,Nonprofit - Corporation,
106190431,190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,300-499,N,N,,Los Angeles -- District 33,District 66,District 35,South Bay,Harbor Gateway South/Lomita/Torrance East Central,Urban,,,Emergency - Basic,28521,21552,,1,5220,4576,6797,5743,5946,6264,5370,4913,4221,1023,1,3709,16079,15232,120,2044,2831,10059,651,574,34,302,49,5,5,20,470,3,47664,244,,,53,8185,11958,181,25928,3822,1320,346,1797,18,2647,1237,2945,837,10499,3581,110,2395,1451,50,1484,4269,1747,13340,,1,3478,129,462,12,404,14,344,448,37873,5034,183,1248,152,264,29,,50074,578,45247,4249,3312,2994,,,113,284,324,588,895,1199,1405,1396,35,67,,695,2129,1456,29,65,1920,12,249,61,221,1167,30,5,74,3927,572,,0,0,0,0,0,329,3476,6,2295,200,71,179,1025,1226,367,455,999,343,145,181,121,11,84,667,139,287,,3,3,221,26,414,9,9,353,5156,83,2,9,12,5,,5,2,,6306,124,5691,491,2013,106190431,Nonprofit - Corporation,
106190432,190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,13652 CANTARA STREET,PANORAMA CITY,91402,200-299,N,N,,Glendale - District 29,District 46,District 18,San Fernando Valley,Northridge South/Reseda North,Urban,,,Emergency - Basic,26964,22365,,1,5258,4687,7005,5815,5682,6256,5295,4163,4063,1106,,4289,3416,24056,96,481,279,16713,220,324,26,152,30,7,34,9,402,9,47510,141,1,,465,7457,11285,92,24352,6144,710,256,1703,20,2699,919,2785,1268,9139,3420,107,2838,1182,36,1897,4328,1587,14435,,1,3257,274,525,24,276,43,308,482,38305,4159,163,1169,102,203,39,1,49330,552,42808,5970,2952,2842,,,115,281,321,455,768,1082,1145,1499,36,92,,600,345,1834,6,17,2975,17,206,47,221,756,58,13,46,3731,715,1,0,0,0,0,0,264,3328,6,1988,208,43,102,1047,1099,278,337,943,526,80,138,102,3,70,703,109,209,,2,3,350,24,339,9,20,357,4525,70,5,17,19,23,1,24,11,,5794,95,5023,676,2013,106190432,Nonprofit - Corporation,
106190434,190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,6041 CADILLAC AVENUE,LOS ANGELES,90034,200-299,N,N,,Carson -- District 37,District 54,District 30,Metro,Hancock Park/Mid-City West/Park La Brea,Urban,,,Emergency - Basic,33379,24738,,1,5504,5044,9251,6970,6689,7278,6078,5134,5104,1066,,1769,28388,13469,199,1640,3298,9355,459,242,62,266,48,8,41,15,613,6,55653,117,3,2,583,10599,13364,81,25488,8586,1351,489,1944,15,3128,1281,3298,992,11484,4085,134,3217,1522,31,2180,5520,2128,15319,,,3507,124,498,16,635,13,456,423,45047,5295,179,1623,78,178,46,,58118,636,52436,5046,3176,2365,,,55,343,356,441,682,951,1207,1502,1,3,,286,2988,912,26,58,1261,10,190,40,205,843,58,5,16,3597,587,,0,0,0,0,0,309,3128,1,1872,231,116,211,1029,1038,286,273,1037,279,118,126,87,3,55,572,114,196,,,1,161,15,272,8,11,284,4682,56,5,8,14,9,,10,6,,5541,68,5030,443,2013,106190434,Nonprofit - Corporation,
106190470,190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,Non-Profit - Corporation,General Acute Care Hospital,4101 TORRANCE BOULEVARD,TORRANCE,90503,300-499,N,N,,Los Angeles -- District 33,District 66,District 26,South Bay,Redondo Beach Central and South/Torrance West Central,Urban,,,Emergency - Basic,32700,24641,,1,9043,5771,8651,7596,6746,6073,4264,3399,3757,2042,,3940,9242,20327,36,3678,175,19944,1050,572,103,108,9,4,,142,332,,54289,733,,,,18004,10392,3857,17848,7241,1621,278,1489,16,2899,951,3122,1299,11651,2911,128,3703,3015,119,1751,6132,2166,14091,,,4127,203,427,17,454,24,109,431,45415,4148,207,1394,101,256,29,,57342,927,52708,3707,6548,5518,,,254,560,758,1085,1705,1842,2083,3287,165,327,,1609,1827,2788,490,9,5340,3,312,179,475,1038,228,10,49,7457,2316,2,0,0,0,0,0,1879,6450,338,2773,626,128,212,2411,1955,474,768,1199,975,287,394,309,15,131,1400,328,1023,2,10,45,652,33,439,13,10,377,10222,147,25,31,39,26,1,19,32,,12066,416,10755,895,2013,106190470,Nonprofit - Corporation,
