Year,LocationID,MeasureId,Measure,Data_Value,TotalPopulation,Geolocation
2021,90210,CASTHMA,Current asthma among adults aged >=18 years,8.9,21741,POINT (-118.4147269 34.10105891)
2021,90210,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.1,21741,POINT (-118.4147269 34.10105891)
2021,90210,OBESITY,Obesity among adults aged >=18 years,23.6,21741,POINT (-118.4147269 34.10105891)
2021,90210,STROKE,Stroke among adults aged >=18 years,2.9,21741,POINT (-118.4147269 34.10105891)
2021,90211,CASTHMA,Current asthma among adults aged >=18 years,9.1,8434,POINT (-118.3811625 34.06631889)
2021,90211,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.8,8434,POINT (-118.3811625 34.06631889)
2021,90211,OBESITY,Obesity among adults aged >=18 years,23.4,8434,POINT (-118.3811625 34.06631889)
2021,90211,STROKE,Stroke among adults aged >=18 years,2.3,8434,POINT (-118.3811625 34.06631889)
2021,90212,CASTHMA,Current asthma among adults aged >=18 years,9.2,11555,POINT (-118.4019659 34.06221036)
2021,90212,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.8,11555,POINT (-118.4019659 34.06221036)
2021,90212,OBESITY,Obesity among adults aged >=18 years,23.8,11555,POINT (-118.4019659 34.06221036)
2021,90212,STROKE,Stroke among adults aged >=18 years,2.3,11555,POINT (-118.4019659 34.06221036)
2021,90220,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.8,49328,POINT (-118.2360641 33.88077006)
2021,90220,STROKE,Stroke among adults aged >=18 years,3.9,49328,POINT (-118.2360641 33.88077006)
2021,90220,CASTHMA,Current asthma among adults aged >=18 years,11.7,49328,POINT (-118.2360641 33.88077006)
2021,90220,OBESITY,Obesity among adults aged >=18 years,37.2,49328,POINT (-118.2360641 33.88077006)
2021,90221,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.4,53704,POINT (-118.2059416 33.88616625)
2021,90221,OBESITY,Obesity among adults aged >=18 years,36.4,53704,POINT (-118.2059416 33.88616625)
2021,90221,CASTHMA,Current asthma among adults aged >=18 years,11.3,53704,POINT (-118.2059416 33.88616625)
2021,90221,STROKE,Stroke among adults aged >=18 years,3.2,53704,POINT (-118.2059416 33.88616625)
2021,90222,CASTHMA,Current asthma among adults aged >=18 years,11.4,31869,POINT (-118.2365094 33.9123757)
2021,90222,OBESITY,Obesity among adults aged >=18 years,36.5,31869,POINT (-118.2365094 33.9123757)
2021,90222,STROKE,Stroke among adults aged >=18 years,3.5,31869,POINT (-118.2365094 33.9123757)
2021,90222,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.1,31869,POINT (-118.2365094 33.9123757)
2021,90230,CASTHMA,Current asthma among adults aged >=18 years,8.9,31766,POINT (-118.3942845 33.99343662)
2021,90230,OBESITY,Obesity among adults aged >=18 years,25.5,31766,POINT (-118.3942845 33.99343662)
2021,90230,STROKE,Stroke among adults aged >=18 years,2.4,31766,POINT (-118.3942845 33.99343662)
2021,90230,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.7,31766,POINT (-118.3942845 33.99343662)
2021,90232,CASTHMA,Current asthma among adults aged >=18 years,8.7,15149,POINT (-118.3917482 34.01876607)
2021,90232,OBESITY,Obesity among adults aged >=18 years,24.3,15149,POINT (-118.3917482 34.01876607)
2021,90232,STROKE,Stroke among adults aged >=18 years,2.2,15149,POINT (-118.3917482 34.01876607)
2021,90232,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.3,15149,POINT (-118.3917482 34.01876607)
2021,90240,CASTHMA,Current asthma among adults aged >=18 years,8.8,25876,POINT (-118.1187018 33.95681242)
2021,90240,OBESITY,Obesity among adults aged >=18 years,27.4,25876,POINT (-118.1187018 33.95681242)
2021,90240,STROKE,Stroke among adults aged >=18 years,2.5,25876,POINT (-118.1187018 33.95681242)
2021,90240,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.3,25876,POINT (-118.1187018 33.95681242)
2021,90241,CASTHMA,Current asthma among adults aged >=18 years,9.2,42399,POINT (-118.1291342 33.9408412)
2021,90241,OBESITY,Obesity among adults aged >=18 years,29.4,42399,POINT (-118.1291342 33.9408412)
2021,90241,STROKE,Stroke among adults aged >=18 years,2.5,42399,POINT (-118.1291342 33.9408412)
2021,90241,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.6,42399,POINT (-118.1291342 33.9408412)
2021,90242,CASTHMA,Current asthma among adults aged >=18 years,9.3,43497,POINT (-118.1414576 33.92211063)
2021,90242,OBESITY,Obesity among adults aged >=18 years,29.9,43497,POINT (-118.1414576 33.92211063)
2021,90242,STROKE,Stroke among adults aged >=18 years,2.4,43497,POINT (-118.1414576 33.92211063)
2021,90242,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.5,43497,POINT (-118.1414576 33.92211063)
2021,90245,OBESITY,Obesity among adults aged >=18 years,24.8,16654,POINT (-118.4020115 33.91695771)
2021,90245,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.2,16654,POINT (-118.4020115 33.91695771)
2021,90245,STROKE,Stroke among adults aged >=18 years,2.0,16654,POINT (-118.4020115 33.91695771)
2021,90245,CASTHMA,Current asthma among adults aged >=18 years,8.8,16654,POINT (-118.4020115 33.91695771)
2021,90247,OBESITY,Obesity among adults aged >=18 years,28.5,47487,POINT (-118.2973714 33.89135058)
2021,90247,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.8,47487,POINT (-118.2973714 33.89135058)
2021,90247,CASTHMA,Current asthma among adults aged >=18 years,9.3,47487,POINT (-118.2973714 33.89135058)
2021,90247,STROKE,Stroke among adults aged >=18 years,3.1,47487,POINT (-118.2973714 33.89135058)
2021,90248,OBESITY,Obesity among adults aged >=18 years,25.4,9947,POINT (-118.2996683 33.86566743)
2021,90248,STROKE,Stroke among adults aged >=18 years,3.1,9947,POINT (-118.2996683 33.86566743)
2021,90248,CASTHMA,Current asthma among adults aged >=18 years,8.5,9947,POINT (-118.2996683 33.86566743)
2021,90248,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.4,9947,POINT (-118.2996683 33.86566743)
2021,90249,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.5,26669,POINT (-118.3170528 33.90148653)
2021,90249,STROKE,Stroke among adults aged >=18 years,3.1,26669,POINT (-118.3170528 33.90148653)
2021,90249,CASTHMA,Current asthma among adults aged >=18 years,9.8,26669,POINT (-118.3170528 33.90148653)
2021,90249,OBESITY,Obesity among adults aged >=18 years,29.7,26669,POINT (-118.3170528 33.90148653)
2021,90250,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.4,93193,POINT (-118.349301 33.91431695)
2021,90250,STROKE,Stroke among adults aged >=18 years,2.7,93193,POINT (-118.349301 33.91431695)
2021,90250,CASTHMA,Current asthma among adults aged >=18 years,10.4,93193,POINT (-118.349301 33.91431695)
2021,90250,OBESITY,Obesity among adults aged >=18 years,32.5,93193,POINT (-118.349301 33.91431695)
2021,90254,DIABETES,Diagnosed diabetes among adults aged >=18 years,5.3,19506,POINT (-118.3965814 33.86526177)
2021,90254,STROKE,Stroke among adults aged >=18 years,1.5,19506,POINT (-118.3965814 33.86526177)
2021,90254,CASTHMA,Current asthma among adults aged >=18 years,8.5,19506,POINT (-118.3965814 33.86526177)
2021,90254,OBESITY,Obesity among adults aged >=18 years,22.8,19506,POINT (-118.3965814 33.86526177)
2021,90255,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.0,75066,POINT (-118.2172446 33.97699733)
2021,90255,STROKE,Stroke among adults aged >=18 years,2.9,75066,POINT (-118.2172446 33.97699733)
2021,90255,CASTHMA,Current asthma among adults aged >=18 years,10.5,75066,POINT (-118.2172446 33.97699733)
2021,90255,OBESITY,Obesity among adults aged >=18 years,35.4,75066,POINT (-118.2172446 33.97699733)
2021,90260,CASTHMA,Current asthma among adults aged >=18 years,9.7,34924,POINT (-118.3512994 33.88829667)
2021,90260,STROKE,Stroke among adults aged >=18 years,2.5,34924,POINT (-118.3512994 33.88829667)
2021,90260,OBESITY,Obesity among adults aged >=18 years,30.3,34924,POINT (-118.3512994 33.88829667)
2021,90260,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.9,34924,POINT (-118.3512994 33.88829667)
2021,90262,OBESITY,Obesity among adults aged >=18 years,35.0,69745,POINT (-118.2004977 33.92360145)
2021,90262,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.5,69745,POINT (-118.2004977 33.92360145)
2021,90262,CASTHMA,Current asthma among adults aged >=18 years,10.7,69745,POINT (-118.2004977 33.92360145)
2021,90262,STROKE,Stroke among adults aged >=18 years,2.7,69745,POINT (-118.2004977 33.92360145)
2021,90263,DIABETES,Diagnosed diabetes among adults aged >=18 years,0.9,1612,POINT (-118.7104795 34.04130459)
2021,90263,OBESITY,Obesity among adults aged >=18 years,14.3,1612,POINT (-118.7104795 34.04130459)
2021,90263,CASTHMA,Current asthma among adults aged >=18 years,10.9,1612,POINT (-118.7104795 34.04130459)
2021,90263,STROKE,Stroke among adults aged >=18 years,0.3,1612,POINT (-118.7104795 34.04130459)
2021,90265,CASTHMA,Current asthma among adults aged >=18 years,9.0,18116,POINT (-118.8177028 34.05791275)
2021,90265,STROKE,Stroke among adults aged >=18 years,2.5,18116,POINT (-118.8177028 34.05791275)
2021,90265,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.4,18116,POINT (-118.8177028 34.05791275)
2021,90265,OBESITY,Obesity among adults aged >=18 years,24.4,18116,POINT (-118.8177028 34.05791275)
2021,90266,OBESITY,Obesity among adults aged >=18 years,22.8,35135,POINT (-118.3972452 33.88943792)
2021,90266,STROKE,Stroke among adults aged >=18 years,2.0,35135,POINT (-118.3972452 33.88943792)
2021,90266,DIABETES,Diagnosed diabetes among adults aged >=18 years,6.9,35135,POINT (-118.3972452 33.88943792)
2021,90266,CASTHMA,Current asthma among adults aged >=18 years,8.4,35135,POINT (-118.3972452 33.88943792)
2021,90270,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.5,27372,POINT (-118.1836085 33.98759853)
2021,90270,OBESITY,Obesity among adults aged >=18 years,35.7,27372,POINT (-118.1836085 33.98759853)
2021,90270,STROKE,Stroke among adults aged >=18 years,2.8,27372,POINT (-118.1836085 33.98759853)
2021,90270,CASTHMA,Current asthma among adults aged >=18 years,10.5,27372,POINT (-118.1836085 33.98759853)
2021,90272,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.3,22986,POINT (-118.5421838 34.07971467)
2021,90272,OBESITY,Obesity among adults aged >=18 years,22.9,22986,POINT (-118.5421838 34.07971467)
2021,90272,STROKE,Stroke among adults aged >=18 years,2.5,22986,POINT (-118.5421838 34.07971467)
2021,90272,CASTHMA,Current asthma among adults aged >=18 years,8.5,22986,POINT (-118.5421838 34.07971467)
2021,90274,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,25209,POINT (-118.3999955 33.79192262)
2021,90274,OBESITY,Obesity among adults aged >=18 years,21.1,25209,POINT (-118.3999955 33.79192262)
2021,90274,STROKE,Stroke among adults aged >=18 years,2.7,25209,POINT (-118.3999955 33.79192262)
2021,90274,CASTHMA,Current asthma among adults aged >=18 years,7.9,25209,POINT (-118.3999955 33.79192262)
2021,90275,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.2,41804,POINT (-118.3892173 33.74845875)
2021,90275,OBESITY,Obesity among adults aged >=18 years,20.8,41804,POINT (-118.3892173 33.74845875)
2021,90275,CASTHMA,Current asthma among adults aged >=18 years,7.8,41804,POINT (-118.3892173 33.74845875)
2021,90275,STROKE,Stroke among adults aged >=18 years,2.7,41804,POINT (-118.3892173 33.74845875)
2021,90277,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.3,35293,POINT (-118.3839881 33.83008482)
2021,90277,STROKE,Stroke among adults aged >=18 years,2.0,35293,POINT (-118.3839881 33.83008482)
2021,90277,OBESITY,Obesity among adults aged >=18 years,23.7,35293,POINT (-118.3839881 33.83008482)
2021,90277,CASTHMA,Current asthma among adults aged >=18 years,8.6,35293,POINT (-118.3839881 33.83008482)
2021,90278,CASTHMA,Current asthma among adults aged >=18 years,8.6,40071,POINT (-118.3703586 33.87321519)
2021,90278,STROKE,Stroke among adults aged >=18 years,1.8,40071,POINT (-118.3703586 33.87321519)
2021,90278,OBESITY,Obesity among adults aged >=18 years,23.8,40071,POINT (-118.3703586 33.87321519)
2021,90278,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.1,40071,POINT (-118.3703586 33.87321519)
2021,90280,CASTHMA,Current asthma among adults aged >=18 years,10.1,94396,POINT (-118.1925726 33.9446012)
2021,90280,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.6,94396,POINT (-118.1925726 33.9446012)
2021,90280,STROKE,Stroke among adults aged >=18 years,2.6,94396,POINT (-118.1925726 33.9446012)
2021,90280,OBESITY,Obesity among adults aged >=18 years,33.7,94396,POINT (-118.1925726 33.9446012)
2021,90290,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.7,6368,POINT (-118.6070799 34.09587204)
2021,90290,CASTHMA,Current asthma among adults aged >=18 years,9.0,6368,POINT (-118.6070799 34.09587204)
2021,90290,STROKE,Stroke among adults aged >=18 years,2.2,6368,POINT (-118.6070799 34.09587204)
2021,90290,OBESITY,Obesity among adults aged >=18 years,25.6,6368,POINT (-118.6070799 34.09587204)
2021,90291,STROKE,Stroke among adults aged >=18 years,1.8,28341,POINT (-118.4640175 33.99410954)
2021,90291,CASTHMA,Current asthma among adults aged >=18 years,9.0,28341,POINT (-118.4640175 33.99410954)
2021,90291,DIABETES,Diagnosed diabetes among adults aged >=18 years,6.8,28341,POINT (-118.4640175 33.99410954)
2021,90291,OBESITY,Obesity among adults aged >=18 years,26.0,28341,POINT (-118.4640175 33.99410954)
2021,90292,CASTHMA,Current asthma among adults aged >=18 years,9.0,21576,POINT (-118.4344936 33.98175263)
2021,90292,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.8,21576,POINT (-118.4344936 33.98175263)
2021,90292,OBESITY,Obesity among adults aged >=18 years,24.8,21576,POINT (-118.4344936 33.98175263)
2021,90292,STROKE,Stroke among adults aged >=18 years,2.2,21576,POINT (-118.4344936 33.98175263)
2021,90293,STROKE,Stroke among adults aged >=18 years,1.9,12132,POINT (-118.4486526 33.95874034)
2021,90293,CASTHMA,Current asthma among adults aged >=18 years,8.8,12132,POINT (-118.4486526 33.95874034)
2021,90293,DIABETES,Diagnosed diabetes among adults aged >=18 years,6.7,12132,POINT (-118.4486526 33.95874034)
2021,90293,OBESITY,Obesity among adults aged >=18 years,23.5,12132,POINT (-118.4486526 33.95874034)
2021,90301,CASTHMA,Current asthma among adults aged >=18 years,11.1,36568,POINT (-118.3586534 33.95652605)
2021,90301,OBESITY,Obesity among adults aged >=18 years,35.8,36568,POINT (-118.3586534 33.95652605)
2021,90301,STROKE,Stroke among adults aged >=18 years,3.4,36568,POINT (-118.3586534 33.95652605)
2021,90301,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.0,36568,POINT (-118.3586534 33.95652605)
2021,90302,CASTHMA,Current asthma among adults aged >=18 years,11.5,29415,POINT (-118.3550685 33.97458747)
2021,90302,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.0,29415,POINT (-118.3550685 33.97458747)
2021,90302,OBESITY,Obesity among adults aged >=18 years,36.2,29415,POINT (-118.3550685 33.97458747)
2021,90302,STROKE,Stroke among adults aged >=18 years,3.2,29415,POINT (-118.3550685 33.97458747)
2021,90303,STROKE,Stroke among adults aged >=18 years,3.2,26176,POINT (-118.3322909 33.93802189)
2021,90303,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.3,26176,POINT (-118.3322909 33.93802189)
2021,90303,CASTHMA,Current asthma among adults aged >=18 years,11.0,26176,POINT (-118.3322909 33.93802189)
2021,90303,OBESITY,Obesity among adults aged >=18 years,35.7,26176,POINT (-118.3322909 33.93802189)
2021,90304,OBESITY,Obesity among adults aged >=18 years,35.1,28210,POINT (-118.3575133 33.93856232)
2021,90304,CASTHMA,Current asthma among adults aged >=18 years,10.4,28210,POINT (-118.3575133 33.93856232)
2021,90304,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.0,28210,POINT (-118.3575133 33.93856232)
2021,90304,STROKE,Stroke among adults aged >=18 years,2.7,28210,POINT (-118.3575133 33.93856232)
2021,90305,CASTHMA,Current asthma among adults aged >=18 years,11.1,14853,POINT (-118.3301514 33.95952261)
2021,90305,STROKE,Stroke among adults aged >=18 years,4.0,14853,POINT (-118.3301514 33.95952261)
2021,90305,OBESITY,Obesity among adults aged >=18 years,35.0,14853,POINT (-118.3301514 33.95952261)
2021,90305,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.2,14853,POINT (-118.3301514 33.95952261)
2021,90401,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.6,6722,POINT (-118.4930258 34.01513324)
2021,90401,STROKE,Stroke among adults aged >=18 years,2.1,6722,POINT (-118.4930258 34.01513324)
2021,90401,OBESITY,Obesity among adults aged >=18 years,25.0,6722,POINT (-118.4930258 34.01513324)
2021,90401,CASTHMA,Current asthma among adults aged >=18 years,9.1,6722,POINT (-118.4930258 34.01513324)
2021,90402,OBESITY,Obesity among adults aged >=18 years,23.0,12250,POINT (-118.5039274 34.03533922)
2021,90402,CASTHMA,Current asthma among adults aged >=18 years,8.5,12250,POINT (-118.5039274 34.03533922)
2021,90402,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.4,12250,POINT (-118.5039274 34.03533922)
2021,90402,STROKE,Stroke among adults aged >=18 years,2.5,12250,POINT (-118.5039274 34.03533922)
2021,90403,CASTHMA,Current asthma among adults aged >=18 years,8.8,24525,POINT (-118.4906641 34.0306242)
2021,90403,STROKE,Stroke among adults aged >=18 years,2.0,24525,POINT (-118.4906641 34.0306242)
2021,90403,OBESITY,Obesity among adults aged >=18 years,23.2,24525,POINT (-118.4906641 34.0306242)
2021,90403,DIABETES,Diagnosed diabetes among adults aged >=18 years,6.9,24525,POINT (-118.4906641 34.0306242)
2021,90404,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.7,21360,POINT (-118.4736428 34.02660788)
2021,90404,CASTHMA,Current asthma among adults aged >=18 years,9.3,21360,POINT (-118.4736428 34.02660788)
2021,90404,STROKE,Stroke among adults aged >=18 years,2.4,21360,POINT (-118.4736428 34.02660788)
2021,90404,OBESITY,Obesity among adults aged >=18 years,25.8,21360,POINT (-118.4736428 34.02660788)
2021,90405,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.5,27186,POINT (-118.4686786 34.01146916)
2021,90405,CASTHMA,Current asthma among adults aged >=18 years,8.9,27186,POINT (-118.4686786 34.01146916)
2021,90405,STROKE,Stroke among adults aged >=18 years,2.1,27186,POINT (-118.4686786 34.01146916)
