This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"KNIP","JACKSONVILLE",-81.6747,30.2342,6,"ASOS","4128"
"KNKT","CHERRY POINT",-76.8808,34.8978,8,"ASOS","4133"
"KNKX","MIRAMAR NAS",-117.1425,32.8683,146,"ASOS","4134"
"KNLC","LEMOORE NAS/",-119.9381,36.3036,71,"ASOS","4135"
"KNMM","MERIDIAN NAS",-88.5431,32.5464,96,"ASOS","4137"
"KNPA","PENSACOLA NA",-87.3233,30.3561,9,"ASOS","4141"
"KNQA","MEMPHIS NAS",-89.8703,35.3567,98,"ASOS","4142"
"KNQI","KINGSVILLE N",-97.8117,27.5031,15,"ASOS","4143"
"KNQX","KEY WEST NAS",-81.6839,24.5794,1,"ASOS","4144"
"KNSE","WHITING FLD",-87.0167,30.7333,60,"ASOS","4149"
"KNTD","PT MUGU NAWS",-119.1217,34.1239,3,"ASOS","4151"
"KNTK","TUSTIN MCAS",-117.8300,33.7000,17,"ASOS","4152"
"KNTU","OCEANA NAS/S",-76.0283,36.8211,6,"ASOS","4153"
"KNUC","SAN CLEMENTE",-118.5811,33.0211,55,"ASOS","4154"
"KNUQ","MOFFETT NAS/",-122.0481,37.4058,10,"ASOS","4156"
"KNUW","WHIDBEY ISLA",-122.6506,48.3492,14,"ASOS","4157"
"KNXX","WILLOW GROVE",-75.1444,40.1931,110,"ASOS","4161"
"KNYC","NEW YORK CIT",-73.9667,40.7833,47,"ASOS","4162"
"KNYL","YUMA MCAS",-114.6061,32.6567,66,"ASOS","4164"
"KNZC","CECIL FIELD",-81.8703,30.2122,24,"ASOS","4165"
"KNZJ","EL TORO MCAS",-117.7300,33.6700,117,"ASOS","4166"
"KNZW","SOUTH WEYMOU",-70.9300,42.1500,49,"ASOS","4167"
"KNZY","NORTH ISLAND",-117.2089,32.6908,7,"ASOS","4168"
"KOAK","OAKLAND",-122.2353,37.7194,1,"ASOS","4178"
"KOFF","OFFUTT AFB/B",-95.9200,41.1200,319,"ASOS","4189"
"KOFK","NORFOLK/STEF",-97.4369,41.9806,479,"ASOS","4190"
"KOKC","OKLAHOMA CIT",-97.6003,35.3886,394,"ASOS","4201"
"KOLM","OLYMPIA",-122.9033,46.9733,62,"ASOS","4209"
"KOMA","OMAHA/EPPLEY",-95.8992,41.3103,299,"ASOS","4215"
"KONT","ONTARIO INTL",-117.5758,34.0533,287,"ASOS","4224"
"KORD","CHICAGO/O'HA",-87.9044,41.9797,203,"ASOS","4235"
"KORF","NORFOLK INTL",-76.1919,36.9036,8,"ASOS","4237"
"KORH","WORCESTER (A",-71.8731,42.2706,307,"ASOS","4239"
"KOSC","WURTSMITH AF",-83.4000,44.4500,193,"ASOS","4243"
"KOTH","NORTH BEND (",-124.2500,43.4200,4,"ASOS","4247"
"KOVN","NORTH OMAHA",-96.0167,41.3667,406,"ASOS","4252"
"KOZR","CAIRNS AAF/O",-85.7200,31.2800,91,"ASOS","4264"
"KP11","DEVILS LAKE",-98.8667,48.1000,439,"ASOS","4271"
"KP24","ROSEGLEN",-101.8333,47.7500,624,"ASOS","4274"
"KP35","SPICKARD",-93.7167,40.2500,271,"ASOS","4280"
"KP75","SEUL CHOIX P",-86.2297,45.9500,178,"ASOS","4297"
"KPAM","TYNDALL AFB",-85.5800,30.0700,5,"ASOS","4302"
"KPBG","PLATTSBURGH",-73.4681,44.6508,71,"ASOS","4308"
"KPBI","WEST PALM BE",-80.0994,26.6847,5,"ASOS","4310"
"KPDT","PENDLETON MU",-118.8342,45.6983,455,"ASOS","4318"
"KPDX","PORTLAND INT",-122.6003,45.5908,8,"ASOS","4319"
"KPGA","PAGE MUNI (A",-111.4481,36.9206,1314,"ASOS","4328"
"KPHF","NEWPORT NEWS",-76.4931,37.1319,13,"ASOS","4333"
"KPHL","PHILADELPHIA",-75.2311,39.8683,6,"ASOS","4334"
"KPHX","PHOENIX/SKY",-112.0511,33.4342,345,"ASOS","4338"
"KPIA","PEORIA REGIO",-89.6839,40.6675,201,"ASOS","4339"
"KPIE","SAINT PETERS",-82.6856,27.9122,3,"ASOS","4341"
"KPIH","POCATELLO MU",-112.5711,42.9203,1356,"ASOS","4342"
"KPIR","PIERRE MUNIC",-100.2858,44.3828,531,"ASOS","4345"
"KPIT","PITTSBURGH I",-80.2664,40.5039,366,"ASOS","4346"
"KPKB","PARKERSBURG/",-81.4392,39.3450,262,"ASOS","4349"
"KPNS","PENSACOLA RE",-87.1869,30.4781,36,"ASOS","4363"
"KPOB","POPE AFB",-79.0200,35.1700,66,"ASOS","4365"
"KPOE","FORT POLK (A",-93.2000,31.0500,100,"ASOS","4367"
"KPOU","POUGHKEEPSIE",-73.8842,41.6267,50,"ASOS","4369"
"KPRB","PASO ROBLES",-120.6269,35.6728,255,"ASOS","4378"
"KPRC","PRESCOTT/LOV",-112.4222,34.6492,1537,"ASOS","4379"
"KPSB","PHILIPSBURG/",-78.0800,40.8800,594,"ASOS","4384"
"KPSM","PEASE AFB/PO",-70.8200,43.0800,31,"ASOS","4388"
"KPUB","PUEBLO MEMOR",-104.4983,38.2900,1440,"ASOS","4400"
"KPVD","PROVIDENCE/G",-71.4281,41.7239,16,"ASOS","4407"
"KPWM","PORTLAND INT",-70.3044,43.6422,22,"ASOS","4416"
"KRAP","RAPID CITY R",-103.0539,44.0456,976,"ASOS","4586"
"KRBL","RED BLUFF MU",-122.2522,40.1506,106,"ASOS","4591"
"KRCA","ELLSWORTH AF",-103.1000,44.1500,999,"ASOS","4594"
"KRDM","REDMOND (AWO",-121.1497,44.2542,938,"ASOS","4603"
"KRDR","GRAND FORKS",-97.4000,47.9700,278,"ASOS","4604"
"KRDU","RALEIGH-DURH",-78.7864,35.8706,133,"ASOS","4605"
"KREE","REESE AFB/LU",-102.0500,33.6000,1017,"ASOS","4607"
"KRFD","ROCKFORD",-89.0933,42.1928,224,"ASOS","4609"
"KRIC","RICHMOND/BYR",-77.3233,37.5111,51,"ASOS","4616"
"KRIV","MARCH AFB/RI",-117.2700,33.8800,469,"ASOS","4620"
"KRKS","ROCK SPRINGS",-109.0653,41.5942,2060,"ASOS","4627"
"KRME","GRIFFISS AFB",-75.4000,43.2300,154,"ASOS","4630"
"KRND","RANDOLPH AFB",-98.2800,29.5300,232,"ASOS","4635"
"KRNO","RENO/CANNON",-119.7711,39.4839,1345,"ASOS","4638"
"KROA","ROANOKE MUNI",-79.9742,37.3169,358,"ASOS","4641"
"KROC","ROCHESTER/MO",-77.6767,43.1167,170,"ASOS","4642"
"KROW","ROSWELL/INDU",-104.5078,33.3081,1118,"ASOS","4645"
"KRSL","RUSSELL MUNI",-98.8131,38.8728,567,"ASOS","4658"
"KRST","ROCHESTER MU",-92.4917,43.9042,401,"ASOS","4661"
"KRWF","REDWOOD FALL",-95.0822,44.5472,312,"ASOS","4673"
"KSAC","SACRAMENTO/E",-121.4950,38.5069,6,"ASOS","4701"
"KSAN","SAN DIEGO/LI",-117.1831,32.7336,4,"ASOS","4704"
"KSAT","SAN ANTONIO",-98.4636,29.5328,246,"ASOS","4706"
"KSAV","SAVANNAH MUN",-81.2022,32.1189,15,"ASOS","4707"
"KSBA","SANTA BARBAR",-119.8436,34.4261,3,"ASOS","4710"
"KSBD","NORTON AIR F",-117.2333,34.1000,353,"ASOS","4711"
"KSBN","SOUTH BEND/S",-86.3186,41.7089,244,"ASOS","4713"
"KSBY","SALISBURY RE",-75.5103,38.3406,16,"ASOS","4716"
"KSCK","STOCKTON MET",-121.2236,37.8897,9,"ASOS","4720"
"KSDF","LOUISVILLE/S",-85.7297,38.1772,151,"ASOS","4723"
"KSEA","SEATTLE-TACO",-122.3136,47.4447,130,"ASOS","4727"
"KSFF","SPOKANE/FELT",-117.3203,47.6856,595,"ASOS","4736"
"KSFO","SAN FRANCISC",-122.3647,37.6197,3,"ASOS","4738"
"KSGF","SPRINGFLD MU",-93.3897,37.2397,386,"ASOS","4743"
"KSHR","SHERIDAN CO.",-106.9689,44.7694,1225,"ASOS","4756"
"KSHV","SHREVEPORT R",-93.8242,32.4469,78,"ASOS","4757"
"KSJT","SAN ANGELO/M",-100.4939,31.3514,584,"ASOS","4764"
"KSKA","FAIRCHILD AF",-117.6500,47.6200,750,"ASOS","4766"
"KSKF","KELLY AFB",-98.5800,29.3800,210,"ASOS","4768"
"KSLC","SALT LAKE CI",-111.9694,40.7781,1288,"ASOS","4772"
"KSLE","SALEM/MCNARY",-122.9950,44.9078,64,"ASOS","4773"
"KSLN","SALINA MUNIC",-97.6442,38.7800,387,"ASOS","4778"
"KSMP","STAMPEDE PAS",-121.3372,47.2767,1207,"ASOS","4786"
"KSMX","SANTA MARIA",-120.4486,34.8994,78,"ASOS","4789"
"KSNS","SALINAS MUNI",-121.6081,36.6636,25,"ASOS","4796"
"KSNY","SIDNEY MUNI",-102.9856,41.0994,1314,"ASOS","4798"
"KSPI","SPRINGFIELD/",-89.6839,39.8453,182,"ASOS","4808"
"KSPS","WICHITA FALL",-98.4928,33.9786,309,"ASOS","4810"
"KSSC","SHAW AFB/SUM",-80.4700,33.9700,74,"ASOS","4821"
"KSSI","BRUNSWICK/MA",-81.3914,31.1517,6,"ASOS","4823"
"KSTL","ST. LOUIS/LA",-90.3736,38.7525,184,"ASOS","4829"
"KSUU","TRAVIS AFB/F",-121.9300,38.2700,19,"ASOS","4839"
"KSUX","SIOUX CITY M",-96.3844,42.4025,335,"ASOS","4841"
"KSVN","HUNTER (AAF)",-81.1500,32.0200,13,"ASOS","4845"
"KSXT","SEXTON SUMMI",-123.3642,42.6003,1171,"ASOS","4850"
"KSYR","SYRACUSE/HAN",-76.1033,43.1092,128,"ASOS","4853"
"KSZL","WHITEMAN AFB",-93.5500,38.7300,265,"ASOS","4854"
"KTAD","TRINIDAD/ANI",-104.3300,37.2700,1756,"ASOS","4878"
"KTCL","TUSCALOOSA M",-87.6158,33.2119,52,"ASOS","4886"
"KTCM","MC CHORD AFB",-122.4800,47.1300,98,"ASOS","4887"
"KTCS","TRUTH OR CON",-107.2681,33.2367,1478,"ASOS","4888"
"KTEB","TETERBORO AI",-74.0567,40.8589,2,"ASOS","4892"
"KTIK","TINKER AFB",-97.3800,35.4200,394,"ASOS","4900"
"KTLH","TALLAHASSEE",-84.3533,30.3931,24,"ASOS","4908"
"KTOL","TOLEDO EXPRE",-83.8014,41.5886,208,"ASOS","4921"
"KTOP","TOPEKA/BILLA",-95.6258,39.0725,268,"ASOS","4922"
"KTPA","TAMPA INTL A",-82.5403,27.9614,8,"ASOS","4925"
"KTRI","BRISTOL/TRI-",-82.3989,36.4797,463,"ASOS","4931"
"KTUL","TULSA INTL A",-95.8864,36.1975,206,"ASOS","4941"
"KTUS","TUCSON INTL",-110.9553,32.1314,805,"ASOS","4943"
"KTVC","TRAVERSE CIT",-85.5700,44.7367,190,"ASOS","4944"
"KTXK","TEXARKANA RG",-93.9875,33.4561,118,"ASOS","4953"
"KTYS","KNOXVILLE MU",-83.9858,35.8181,299,"ASOS","4956"
"KUCA","UTICA/ONEIDA",-75.3844,43.1450,227,"ASOS","4973"
"KUIL","QUILLAYUTE S",-124.5550,47.9375,59,"ASOS","4980"
"KUIN","QUINCY MUNI/",-91.1944,39.9425,234,"ASOS","4981"
"KVAD","MOODY AFB/VA",-83.2000,30.9700,71,"ASOS","4998"
"KVCT","VICTORIA REG",-96.9297,28.8625,35,"ASOS","5004"
"KVCV","GEORGE AIR F",-117.3831,34.5975,879,"ASOS","5005"
"KVLD","VALDOSTA REG",-83.2800,30.7800,62,"ASOS","5017"
"KVPS","EGLIN AFB/VA",-86.5300,30.4800,26,"ASOS","5024"
"KVQQ","JACKSONVILLE",-81.8767,30.2186,25,"ASOS","5027"
"KVRB","VERO BEACH M",-80.4181,27.6556,7,"ASOS","5028"
"KVTN","VALENTINE (A",-100.5514,42.8586,789,"ASOS","5033"
"KWJF","LANCASTER/FO",-118.2189,34.7408,715,"ASOS","5067"
"KWMC","WINNEMUCCA M",-117.8072,40.9019,1311,"ASOS","5069"
"KWRB","WARNER ROBIN",-83.6000,32.6300,90,"ASOS","5070"
"KWRI","MCGUIRE AFB",-74.6000,40.0200,41,"ASOS","5071"
"KWRL","WORLAND MUNI",-107.9508,43.9658,1288,"ASOS","5072"
"KYKM","YAKIMA AIR T",-120.5336,46.5642,333,"ASOS","5120"
"KYNG","YOUNGSTOWN M",-80.6739,41.2544,364,"ASOS","5122"
"KYUM","YUMA INTL AI",-114.6061,32.6567,66,"ASOS","5123"
"KZZV","ZANESVILLE M",-81.8922,39.9444,274,"ASOS","5127"
"010160","ALEXANDER CI",-85.9333,32.9500,218,"COOP","7868"
"010178","ALICEVILLE",-88.1667,33.1333,41,"COOP","7871"
"010369","ASHLAND 3 EN",-85.8000,33.2833,302,"COOP","7878"
"010395","ATHENS 2",-86.9833,34.8000,219,"COOP","7881"
"010407","ATMORE",-87.5167,31.0167,67,"COOP","7884"
"010430","AUBURN AGRON",-85.5000,32.6000,199,"COOP","7888"
"010505","BANKHEAD LOC",-87.3500,33.4500,85,"COOP","7890"
"010583","BAY MINETTE",-87.7833,30.9167,85,"COOP","7893"
"010616","BEATRICE 1 E",-87.2000,31.7333,54,"COOP","7894"
"010655","BELLE MINA 2",-86.8833,34.7000,183,"COOP","7896"
"010764","BESSEMER 3 W",-87.0000,33.4000,136,"COOP","7900"
"011080","BREWTON 3 EN",-87.0333,31.1167,49,"COOP","7913"
"011084","BREWTON 3 SS",-87.0500,31.0667,26,"COOP","7914"
"011288","CALERA 2 SW",-86.7833,33.0833,165,"COOP","7921"
"011301","CAMDEN 3 NW",-87.3167,32.0333,72,"COOP","7923"
"011512","CENTRE 4 SW",-85.7333,34.1167,188,"COOP","7931"
"011566","CHATOM 4 N",-88.2500,31.5333,87,"COOP","7934"
"011620","CHILDERSBURG",-86.3333,33.2833,127,"COOP","7936"
"011694","CLANTON",-86.6333,32.8500,177,"COOP","7939"
"011725","CLAYTON",-85.4667,31.8833,182,"COOP","7940"
"012172","DAUPHIN ISLA",-88.0833,30.2500,2,"COOP","7959"
"012245","DEMOPOLIS LO",-87.8333,32.5167,30,"COOP","7967"
"012675","ENTERPRISE 5",-85.9000,31.3833,143,"COOP","7976"
"012730","EUFAULA WILD",-85.0833,32.0000,66,"COOP","7978"
"012758","EVERGREEN",-86.9333,31.4500,88,"COOP","7981"
"012813","FAIRHOPE 2 N",-87.8833,30.5500,7,"COOP","7983"
"012840","FALKVILLE 1",-86.8833,34.3667,191,"COOP","7985"
"012883","FAYETTE",-87.8167,33.6833,111,"COOP","7988"
"013105","FRISCO CITY",-87.4167,31.3833,119,"COOP","7995"
"013154","GADSDEN STEA",-86.0000,34.0333,172,"COOP","7998"
"013160","GAINESVILLE",-88.1333,32.8333,38,"COOP","7999"
"013251","GENEVA 2",-85.8833,31.0500,44,"COOP","8002"
"013511","GREENSBORO",-87.5833,32.7000,67,"COOP","8010"
"013519","GREENVILLE",-86.6500,31.8500,143,"COOP","8012"
"013573","GUNTERSVILLE",-86.3167,34.3333,176,"COOP","8015"
"013620","HALEYVILLE 2",-87.5833,34.2500,297,"COOP","8020"
"013645","HAMILTON 3 S",-87.9833,34.1000,133,"COOP","8022"
"013775","HEFLIN",-85.6000,33.6500,259,"COOP","8028"
"014226","JASPER 4 N",-87.2667,33.9000,160,"COOP","8047"
"014502","LAFAYETTE",-85.4000,32.9000,253,"COOP","8051"
"015140","MARTIN DAM",-85.9167,32.6667,104,"COOP","8075"
"015635","MOULTON 2",-87.3000,34.4833,197,"COOP","8105"
"016121","ONEONTA",-86.4833,33.9500,265,"COOP","8117"
"016129","OPELIKA",-85.3833,32.6333,230,"COOP","8118"
"016218","OZARK 6 NNW",-85.6833,31.5333,143,"COOP","8121"
"016988","ROBERTSDALE",-87.7333,30.5667,47,"COOP","8155"
"017020","ROCKFORD 3 E",-86.1667,32.8833,229,"COOP","8156"
"017025","ROCK MILLS",-85.3000,33.1500,227,"COOP","8157"
"017131","RUSSELLVILLE",-87.7333,34.5167,268,"COOP","8159"
"017207","SAND MOUNTAI",-85.9667,34.2833,336,"COOP","8162"
"017304","SCOTTSBORO",-86.0500,34.6833,187,"COOP","8165"
"017366","SELMA",-87.0000,32.4167,45,"COOP","8170"
"017999","SYLACAUGA 4",-86.2000,33.2000,149,"COOP","8184"
"018178","THOMASVILLE",-87.7333,31.9167,123,"COOP","8189"
"018209","THORSBY EXP",-86.6667,32.9167,207,"COOP","8191"
"018385","TUSCALOOSA O",-87.5833,33.2167,46,"COOP","8200"
"018438","UNION SPRING",-85.7167,32.1000,140,"COOP","8205"
"018469","VALLEY HEAD",-85.6167,34.5667,318,"COOP","8208"
"018517","VERNON 2 N",-88.1167,33.8000,122,"COOP","8210"
"018867","WHATLEY",-87.7167,31.6500,52,"COOP","8227"
"018998","WINFIELD 2 S",-87.8333,33.9167,143,"COOP","8232"
"020060","AGUILA",-113.1833,33.9500,660,"COOP","8236"
"020080","AJO",-112.8667,32.3667,549,"COOP","8237"
"020100","ALAMO DAM",-113.5833,34.2333,393,"COOP","8243"
"020309","APACHE POWDE",-110.2500,31.9000,1125,"COOP","8255"
"020490","ASH FORK 5 N",-112.4667,35.2833,1695,"COOP","8266"
"020584","BAGDAD 2",-113.1333,34.6000,1255,"COOP","8273"
"020632","BARTLETT DAM",-111.6333,33.8167,503,"COOP","8277"
"020670","BEAVER CREEK",-111.7167,34.6667,1164,"COOP","8281"
"020672","BEAVER DAM",-113.9333,36.9000,572,"COOP","8283"
"020750","BETATAKIN",-110.5333,36.6833,2221,"COOP","8289"
"020768","BISBEE",-109.9167,31.4333,1618,"COOP","8292"
"020808","BLACK RIVER",-109.7500,33.4833,1841,"COOP","8298"
"020855","BLUE",-109.1000,33.6167,1769,"COOP","8299"
"020871","BLUE RIDGE R",-111.1811,34.6122,2097,"COOP","8300"
"020949","BOUSE",-114.0242,33.9431,282,"COOP","8305"
"020958","BOWIE",-109.4833,32.3333,1150,"COOP","8306"
"021026","BUCKEYE",-112.5833,33.3667,265,"COOP","8309"
"021050","BULLHEAD CIT",-114.6000,35.1167,177,"COOP","8312"
"021169","CAMERON",-111.4000,35.8833,1270,"COOP","8317"
"021231","CANELO 1 NW",-110.5333,31.5500,1528,"COOP","8321"
"021248","CANYON DE CH",-109.5333,36.1500,1690,"COOP","8322"
"021306","CASA GRANDE",-111.7333,32.8667,431,"COOP","8326"
"021314","CASA GRANDE",-111.5333,33.0000,433,"COOP","8327"
"021330","CASCABEL",-110.4000,32.3167,959,"COOP","8328"
"021353","CASTLE HOT S",-112.3667,33.9833,607,"COOP","8329"
"021514","CHANDLER HEI",-111.6833,33.2167,434,"COOP","8342"
"021574","CHEVELON RAN",-110.9167,34.5500,2135,"COOP","8343"
"021614","CHILDS",-111.7000,34.3500,808,"COOP","8344"
"021664","CHIRICAHUA N",-109.3500,32.0000,1615,"COOP","8347"
"021760","CLAY SPRINGS",-110.3167,34.3833,1926,"COOP","8350"
"021849","CLIFTON",-109.2833,33.0500,1055,"COOP","8351"
"021920","COLORADO CIT",-112.9833,37.0000,1528,"COOP","8357"
"022109","CORDES",-112.1667,34.3000,1149,"COOP","8361"
"022140","CORONADO NAT",-110.2500,31.3500,1598,"COOP","8364"
"022329","CROWN KING",-112.3453,34.2097,1805,"COOP","8370"
"022462","DEER VALLEY",-112.0833,33.5833,383,"COOP","8375"
"022659","DOUGLAS",-109.5333,31.3500,1232,"COOP","8382"
"022754","DUNCAN",-109.1214,32.7481,1157,"COOP","8387"
"022790","EHRENBERG 2",-114.4167,33.5833,143,"COOP","8392"
"022807","ELOY",-111.5500,32.7500,486,"COOP","8395"
"023027","FLORENCE",-111.3833,33.0333,459,"COOP","8402"
"023160","FORT VALLEY",-111.7333,35.2667,2306,"COOP","8412"
"023190","FOUNTAIN HIL",-111.7167,33.6000,482,"COOP","8414"
"023303","GANADO",-109.5667,35.7167,1932,"COOP","8421"
"023393","GILA BEND",-112.7167,32.9500,224,"COOP","8422"
"023505","GLOBE RANGER",-110.7667,33.3833,1112,"COOP","8429"
"023596","GRAND CANYON",-112.1500,36.0500,2068,"COOP","8437"
"023683","GREER",-109.4667,34.0167,2588,"COOP","8443"
"023828","HAPPY JACK R",-111.4000,34.7500,2280,"COOP","8452"
"023926","HAWLEY LAKE",-109.7500,33.9833,2493,"COOP","8454"
"024053","HILLSIDE 4 N",-112.8833,34.4667,1013,"COOP","8464"
"024089","HOLBROOK",-110.1667,34.9000,1548,"COOP","8466"
"024418","JACOB LAKE",-112.2167,36.7333,2386,"COOP","8479"
"024453","JEROME",-112.1167,34.7500,1599,"COOP","8481"
"024586","KEAMS CANYON",-110.2000,35.8167,1891,"COOP","8488"
"024645","KINGMAN 2",-114.0167,35.2000,1079,"COOP","8493"
"024675","KITT PEAK",-111.6000,31.9667,2073,"COOP","8494"
"024686","KLAGETOH 12",-109.7000,35.5500,1981,"COOP","8496"
"024759","LAKE HAVASU",-114.3667,34.4500,147,"COOP","8499"
"024829","LAVEEN 3 SSE",-112.1500,33.3333,340,"COOP","8504"
"024849","LEES FERRY",-111.6000,36.8667,978,"COOP","8505"
"024977","LITCHFIELD P",-112.3667,33.5000,314,"COOP","8508"
"025129","LUKACHUKAI",-109.2333,36.4167,1987,"COOP","8514"
"025270","MARICOPA 4 N",-112.0333,33.1167,354,"COOP","8518"
"025412","MC NARY",-109.8500,34.0667,2231,"COOP","8528"
"025467","MESA EXPERIM",-111.8667,33.4167,375,"COOP","8531"
"025512","MIAMI",-110.8667,33.4000,1085,"COOP","8533"
"025635","MONTEZUMA CA",-111.8333,34.6167,970,"COOP","8539"
"025665","MONUMENT VAL",-110.1000,36.9833,1696,"COOP","8540"
"025700","MORMON FLAT",-111.4500,33.5500,523,"COOP","8541"
"025732","MOUNT LEMMON",-110.7500,32.4500,2344,"COOP","8547"
"025921","NOGALES",-110.9167,31.3500,1162,"COOP","8561"
"025924","NOGALES 6 N",-110.9667,31.4500,1085,"COOP","8563"
"026037","OAK CREEK CA",-111.7500,34.9667,1547,"COOP","8565"
"026119","ORACLE 2 SE",-110.7333,32.6000,1376,"COOP","8568"
"026132","ORGAN PIPE C",-112.8000,31.9500,511,"COOP","8570"
"026180","PAGE",-111.4500,36.9167,1302,"COOP","8572"
"026250","PARKER",-114.2833,34.1667,131,"COOP","8581"
"026468","PETRIFIED FO",-109.8833,34.8000,1660,"COOP","8594"
"026471","PHANTOM RANC",-112.1000,36.1000,784,"COOP","8595"
"026479","PHOENIX SOUT",-112.0500,33.3333,807,"COOP","8598"
"026597","PINETOP",-109.9333,34.1167,2121,"COOP","8609"
"026616","PIPE SPRINGS",-112.7333,36.8667,1500,"COOP","8614"
"026653","PLEASANT VAL",-110.9333,34.1000,1540,"COOP","8616"
"026716","PORTAL 4 SW",-109.2000,31.8833,1644,"COOP","8619"
"026796","PRESCOTT",-112.4667,34.5667,1679,"COOP","8620"
"026840","PUNKIN CENTE",-111.3167,33.8667,716,"COOP","8622"
"027281","ROOSEVELT 1",-111.1500,33.6667,672,"COOP","8635"
"027355","SABINO CANYO",-110.8167,32.3000,805,"COOP","8644"
"027370","SACATON",-111.7500,33.0667,393,"COOP","8645"
"027390","SAFFORD EXPE",-109.6833,32.8167,900,"COOP","8648"
"027435","SAINT JOHNS",-109.4000,34.5167,1765,"COOP","8652"
"027480","SAN CARLOS R",-110.5333,33.1833,772,"COOP","8661"
"027488","SANDERS",-109.3219,35.2233,1784,"COOP","8662"
"027496","SANDERS 11 E",-109.1667,35.1667,1905,"COOP","8663"
"027567","SAN SIMON 9",-109.0833,32.1667,1183,"COOP","8669"
"027619","SASABE",-111.5500,31.4833,1094,"COOP","8673"
"027708","SEDONA RANGE",-111.7667,34.8667,1286,"COOP","8678"
"027716","SELIGMAN",-112.8833,35.3167,1600,"COOP","8679"
"027855","SHOW LOW CIT",-110.0333,34.2500,1963,"COOP","8690"
"027880","SIERRA VISTA",-110.2833,31.5500,1402,"COOP","8692"
"028012","SNOWFLAKE",-110.0833,34.5000,1720,"COOP","8700"
"028018","SNOWFLAKE 15",-110.3333,34.5000,1853,"COOP","8701"
"028112","SOUTH PHOENI",-112.0667,33.3833,352,"COOP","8703"
"028162","SPRINGERVILL",-109.2833,34.1333,2153,"COOP","8704"
"028214","STEWART MOUN",-111.5333,33.5500,433,"COOP","8708"
"028329","SUNSET CRATE",-111.5500,35.3667,2128,"COOP","8714"
"028343","SUPAI",-112.7000,36.2000,977,"COOP","8715"
"028348","SUPERIOR",-111.1000,33.3000,913,"COOP","8716"
"028396","TACNA 3 NE",-113.9167,32.7167,99,"COOP","8721"
"028468","TEEC NOS POS",-109.0833,36.9167,1612,"COOP","8725"
"028489","TEMPE",-111.9333,33.4333,351,"COOP","8727"
"028499","TEMPE ASU",-111.9294,33.4197,364,"COOP","8731"
"028619","TOMBSTONE",-110.0500,31.7000,1405,"COOP","8738"
"028641","TONOPAH",-112.9500,33.4667,365,"COOP","8740"
"028795","TUCSON 17 NW",-111.2000,32.2500,781,"COOP","8752"
"028796","TUCSON CAMP",-110.9500,32.2833,710,"COOP","8753"
"028800","TUCSON MAGNE",-110.8333,32.2500,792,"COOP","8754"
"028815","TUCSON UNIV",-110.9500,32.2500,745,"COOP","8758"
"028817","TUCSON U OF",-111.0000,32.2667,701,"COOP","8759"
"028865","TUMACACORI N",-111.0500,31.5667,996,"COOP","8761"
"028895","TUWEEP",-113.0667,36.2833,1456,"COOP","8763"
"028904","TUZIGOOT NAT",-112.0333,34.7667,1058,"COOP","8764"
"029114","WAHWEAP",-111.4833,36.9833,1137,"COOP","8774"
"029158","WALNUT CREEK",-112.8167,34.9333,1551,"COOP","8777"
"029271","WHITERIVER",-109.9667,33.8333,1610,"COOP","8784"
"029287","WICKENBURG",-112.7333,33.9667,625,"COOP","8786"
"029309","WIKIEUP",-113.6167,34.7000,613,"COOP","8787"
"029334","WILLCOX",-109.8333,32.2500,1273,"COOP","8788"
"029359","WILLIAMS",-112.1906,35.2411,2057,"COOP","8790"
"029376","WILLOW BEACH",-114.6500,35.8667,244,"COOP","8793"
"029410","WINDOW ROCK",-109.1167,35.6167,2103,"COOP","8796"
"029542","WUPATKI NATL",-111.3667,35.5167,1494,"COOP","8805"
"029634","YOUNGTOWN",-112.3000,33.6000,346,"COOP","8811"
"029645","YUCCA 1 NNE",-114.1333,34.8833,594,"COOP","8812"
"029652","YUMA CITRUS",-114.6500,32.6167,45,"COOP","8814"
"029657","YUMA VALLEY",-114.7167,32.7167,37,"COOP","8819"
"030064","ALICIA",-91.0833,35.9000,78,"COOP","8824"
"030130","ALUM FORK",-92.8667,34.8000,238,"COOP","8826"
"030220","ARKADELPHIA",-93.0500,34.1500,60,"COOP","8832"
"030240","ARKANSAS POS",-91.3500,34.0167,59,"COOP","8836"
"030458","BATESVILLE L",-91.7736,35.8283,174,"COOP","8846"
"030460","BATESVILLE L",-91.6333,35.7500,84,"COOP","8847"
"030536","BEEDEVILLE",-91.1000,35.4333,67,"COOP","8855"
"030582","BENTON",-92.6167,34.5500,87,"COOP","8856"
"030586","BENTONVILLE",-94.2167,36.3500,395,"COOP","8858"
"030764","BLAKELY MOUN",-93.2000,34.5667,130,"COOP","8868"
"030798","BLUE MOUNTAI",-93.6506,35.1161,130,"COOP","8869"
"030806","BLYTHEVILLE",-89.9044,35.9239,77,"COOP","8871"
"030832","BOONEVILLE 3",-93.9089,35.1039,213,"COOP","8879"
"030936","BRINKLEY",-91.1833,34.8833,61,"COOP","8886"
"031102","CABOT 4 SW",-92.0833,34.9500,85,"COOP","8890"
"031132","CALICO ROCK",-92.1333,36.1167,122,"COOP","8892"
"031152","CAMDEN 1",-92.8167,33.6000,35,"COOP","8895"
