oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,CONTROL_TYPE_DESC,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,TYPE_CONTROL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,a_Dx_Invalid
106190555,190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,500+,NA,Teaching,Level I & Level II - Ped,North Hollywood -- District 28,District 50,District 26,Metro,HANCOCK PARK/MID-CITY WEST/PARK LA BREA,Urban,,Teaching,Non-Profit,Emergency - Basic,31801,27961,6,4222,3427,10815,10408,8979,7615,5416,3483,4248,971,184,2849,13873,9248,55,1520,176,32047,42,824,131,197,16,7,266,,738,9,56976,174,1,,387,9209,12028,1851,25299,11381,897,332,1619,18,2418,697,3063,796,13476,5172,131,2825,2556,54,2806,3697,2104,17107,,,4749,122,401,21,724,208,393,506,43160,6312,238,2513,150,206,65,,59768,2838,54811,2119,12671,12082,4,358,1695,2030,2698,3441,3930,3677,6299,212,376,41,1095,4773,3108,495,58,15199,29,288,362,808,4935,473,179,57,14717,2925,13,0,0,0,0,0,2687,13566,355,6520,1629,194,568,4641,3785,1115,1621,2035,3210,818,995,925,32,331,2234,797,1362,2,27,65,1573,145,1888,127,83,2225,17699,368,32,377,84,64,5,51,36,,24757,3368,20076,1313,2012,106190555,
106190568,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,300-499,NA,NA,Level II & Level II - Ped,Los Angeles -- District 30,District 45,District 27,San Fernando Valley,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,,,Non-Profit,Emergency - Basic,24805,21152,,7487,5667,7849,5979,5421,4758,2867,1996,2303,1630,,2591,3432,21146,119,2179,194,16296,692,498,75,1,113,,127,,62,1,44264,124,,,,18043,6953,2241,10986,7734,1330,188,866,4,2247,382,2297,1106,10673,2400,71,2303,2184,77,2312,5232,1631,10654,,,3342,149,305,34,413,20,127,565,34430,4342,176,1672,83,274,25,,45957,786,37869,7302,5553,5158,,611,824,760,1047,1477,1483,1430,2355,256,468,,785,602,2946,701,70,5588,19,295,253,250,1342,141,26,249,6794,1356,5,0,0,0,0,0,2205,4771,285,2537,913,129,149,1853,1470,443,543,724,1509,210,222,276,8,1020,1321,313,460,,13,48,809,54,478,75,47,376,7910,358,34,359,134,25,,16,36,,10711,508,8987,1216,2012,106190568,
106190570,190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,13222 BLOOMFIELD AVENUE,NORWALK,90650,50-99,NA,NA,,Norwalk -- District 38,District 57,District 32,East,NORWALK/STUDEBAKER,Urban,,,Investor,Emergency - Basic,3886,3597,,658,601,995,941,1018,1219,846,509,594,102,,264,967,4102,1,148,156,1845,2531,240,12,3,1,,6,,96,3,4419,172,,,,2436,2150,185,1208,1504,97,24,134,3,356,150,277,105,1203,356,11,331,2455,1,443,522,253,762,,,332,8,28,3,53,2,28,58,6165,603,28,136,12,12,15,,7483,94,6258,1131,866,830,,14,67,138,215,379,319,255,309,,,,104,317,700,34,45,496,,78,95,40,5,164,2,2,680,628,2,0,0,0,0,0,521,964,21,60,130,9,33,245,267,133,154,195,138,41,19,93,16,15,185,71,82,,,,94,4,39,1,1,103,1390,30,2,3,5,7,,3,14,,1696,37,1375,284,2012,106190570,
106190587,190587,COLLEGE MEDICAL CENTER,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,2776 PACIFIC AVENUE,LONG BEACH,90806,100-149,NA,NA,,Gordon Grove -- District 47,District 70,District 33,South Bay,BIXBY KNOLLS/LONG BEACH CENTRAL,Urban,,,Investor,Emergency - Basic,5156,4330,1,623,910,1718,1464,1550,1509,864,402,311,136,,702,2982,3002,39,510,31,2221,133,808,9,18,3,6,35,44,80,50,7817,382,23,13,66,4425,1735,238,1068,2021,311,61,224,1,712,164,612,236,1800,685,31,615,623,8,787,826,425,1366,,,606,14,115,3,178,7,49,107,7247,889,37,159,22,44,10,,9487,123,8667,697,2083,2466,,69,591,631,867,1070,634,354,333,,,,410,1360,863,88,13,1811,4,63,81,78,101,149,10,637,2516,897,17,0,0,0,0,0,2404,1891,67,179,8,50,71,248,231,140,113,311,184,43,35,73,2,2631,176,53,188,,,,75,8,167,17,15,126,3956,60,3,7,82,13,,4,16,,4549,182,3852,515,2012,106190587,
106190630,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,1798 NORTH GAREY AVENUE,POMONA,91767,300-499,NA,NA,,Los Angeles -- District 35,District 52,District 20,San Gabriel Valley,CLAREMONT/LA VERNE/POMONA NORTHWEST/SAN DIMAS,Urban,,,Non-Profit,Emergency - Basic,40776,31006,,12579,8854,11199,8814,8154,6881,4453,3318,3628,3902,,2369,7311,38506,15,3068,,20513,747,2083,82,45,41,28,,190,299,25,66958,608,11,131,534,13988,10179,3173,30578,13864,3043,320,1657,16,3444,1016,3982,1252,13073,5255,129,3655,2628,242,1886,7717,2713,19754,,,4975,192,504,28,664,524,295,647,56241,5171,328,1659,171,310,73,,71782,629,59874,11279,6196,5066,,421,1057,856,1089,1613,1543,1712,2246,365,360,,580,896,4852,566,,4367,1,274,203,419,864,416,,2,7716,1364,4,0,0,0,0,0,3887,3916,148,2596,715,935,205,2073,1778,515,635,994,837,259,314,244,14,100,1254,310,651,31,19,94,536,31,356,23,28,488,9538,96,16,34,29,24,,30,33,,11262,275,9062,1925,2012,106190630,
106190631,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,12401 EAST WASHINGTON BLVD.,WHITTIER,90602,500+,NA,NA,,Norwalk -- District 38,District 4,District 32,East,LA HABRA HEIGHTS/WHITTIER,Urban,,,Non-Profit,Emergency - Basic,30569,23406,,9918,6935,8054,6742,5677,4722,3321,2851,3339,2411,5,953,701,42427,19,187,16,9672,1873,188,78,74,37,1,11,,294,19,50973,184,243,,,18006,8983,2380,15956,8650,1748,90,1036,20,2218,606,3155,1275,12024,3500,67,3157,1408,154,1259,5516,2221,14518,,3,4088,132,385,25,425,104,306,626,40298,5734,225,1224,90,265,48,,53975,178,47088,6709,5393,4457,,236,468,608,889,1322,1473,1773,2752,180,149,,340,126,6023,21,,3336,4,306,92,286,2062,159,1,40,5165,1737,2,0,0,0,0,0,893,5931,77,2130,819,150,101,2239,1779,384,528,1272,945,166,320,199,5,53,939,268,449,,3,50,609,61,1026,23,48,684,7071,162,11,34,36,19,4,32,30,,9850,84,8395,1371,2012,106190631,
106190636,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,300-499,NA,NA,,Monterey Park -- District 32,District 48,District 22,San Gabriel Valley,VALINDA/WEST COVINA,Urban,,,Non-Profit,Emergency - Basic,24491,19521,,8308,5824,7302,5422,4759,3792,2619,1898,1572,2516,,2325,1563,33539,47,721,46,5771,845,434,45,17,4,3,25,,180,7,42143,257,52,,,4590,5638,1339,23837,8608,1867,181,623,11,2243,534,2487,897,9464,2835,174,2270,1720,183,870,4669,1894,11090,,,3119,149,387,18,464,9,172,525,33762,3693,179,1184,82,241,28,,44012,900,32970,10142,5482,4345,,355,721,851,1186,1521,1403,1392,1643,340,415,,1028,364,6561,110,5,1745,14,609,201,200,572,130,52,27,7107,926,3,0,0,0,0,0,3666,3601,189,1610,761,245,159,1339,1917,476,565,835,609,162,196,214,37,64,1223,263,1452,16,15,40,308,33,347,10,12,281,8643,76,10,40,26,14,1,15,11,,9827,593,6413,2821,2012,106190636,
106190673,190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,100-149,NA,NA,,Monterey Park -- District 32,District 41,District 25,San Gabriel Valley,CLAREMONT/LA VERNE/POMONA NORTHWEST/SAN DIMAS,Urban,,,Investor,Emergency - Basic,6582,5608,,1398,1709,2293,1812,1635,1348,748,516,507,224,,737,773,4749,9,94,6,5822,342,636,24,,,1,,,77,,11091,19,,,,666,1698,746,7082,1998,196,24,216,1,469,131,495,186,3359,831,7,706,901,1,379,1020,448,2820,,,1079,36,44,12,142,2,3,158,8709,1438,69,426,18,52,2,,12190,17,12075,98,1994,1450,,44,223,259,414,546,585,555,817,1,,,252,195,1018,14,3,1961,1,371,98,69,164,71,23,17,2105,526,,0,0,0,0,0,474,1802,48,941,179,73,43,506,526,185,204,326,275,75,47,117,,66,373,94,533,1,,,202,16,169,2,8,51,2882,42,3,15,15,7,1,18,13,,3444,13,3385,46,2012,106190673,
106190680,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,1300 WEST SEVENTH STREET,SAN PEDRO,90732,200-299,NA,NA,,Corona -- District 44,District 70,District 35,South Bay,MIRALESTE/PALO VERDES ESTATES/PORTUGUESE BEND/RANCHO PALOS VERDES/ROLLING HILLS/SAN PEDRO WEST,Urban,,,Non-Profit,Emergency - Basic,18230,14574,,4969,3927,5235,4527,4108,3616,2175,1478,1775,994,,250,2833,16847,23,2604,113,10134,533,145,30,43,7,5,,208,125,5,31532,171,,,,12588,5110,2702,7831,4573,946,68,548,5,1547,370,1724,520,7447,2296,27,1942,1657,46,964,3130,1839,7727,1,,2404,242,184,16,474,43,147,399,24451,3196,124,814,72,181,57,,32804,156,30490,2158,2293,1972,,69,282,321,496,737,678,604,1077,1,,,97,352,1435,351,19,2010,1,131,63,120,207,137,12,105,2671,790,29,0,0,0,0,0,861,2156,124,829,295,79,67,567,667,152,245,505,315,100,105,114,18,383,418,184,344,1,1,,230,22,182,15,26,97,3550,41,12,12,39,10,1,8,20,,4265,43,3893,329,2012,106190680,
106190687,190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,Public - University of California,General Acute Care Hospital,1250 16TH STREET,SANTA MONICA,90404,200-299,NA,NA,,Los Angeles -- District 33,District 50,District 26,West,SANTA MONICA CENTRAL/SAWTELLE/WEST LOS ANGELES,Urban,,,UC,Emergency - Basic,16333,15230,,3682,2958,4835,4522,4471,4065,2686,1632,2031,681,,1370,3854,6120,156,1838,235,17990,423,299,40,1,,116,48,,13,,30615,5,3,,,6097,5744,1347,12687,5688,454,191,585,4,1273,483,1758,541,9160,2047,48,1632,2007,34,1202,2588,1267,6289,,,2966,111,112,16,399,3,160,429,22004,3887,255,907,76,178,60,,31563,484,29468,1611,4521,3939,,194,351,465,806,1038,1180,1239,2756,150,281,,564,1008,1296,401,9,5131,51,166,130,267,1283,124,16,78,4853,1541,2,0,0,0,0,0,1334,4717,77,2135,197,95,237,1217,1125,363,623,816,856,270,347,264,26,111,1003,301,752,2,8,44,489,46,695,8,34,628,6308,130,14,24,14,24,3,26,17,,8460,348,7627,485,2012,106190687,
106190696,190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,200-299,NA,NA,,Glendale - District 29,District 39,District 18,San Fernando Valley,PACOIMA EAST/SUN VALLEY WEST,Urban,,,Investor,Emergency - Basic,6286,6441,,2266,1969,2103,1753,1690,1380,624,269,194,479,,88,662,9637,9,1034,2,1295,110,213,34,1,,,,,4,,12278,6,81,,,2444,767,372,5511,3633,307,24,200,4,926,121,587,399,3467,503,10,644,308,13,813,1555,458,2388,,,924,53,66,8,193,11,3,197,9236,1503,78,327,29,97,2,,12727,67,8699,3961,1181,1229,,103,247,243,375,439,360,240,308,25,70,,75,279,1354,63,,635,4,63,157,54,98,23,,175,1531,307,2,0,0,0,0,0,705,654,11,683,357,45,31,254,375,134,142,118,122,42,22,51,,496,260,51,260,3,,4,70,8,81,9,7,27,2125,23,1,8,39,4,,7,1,,2410,18,1753,639,2012,106190696,
106190708,190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,150-199,NA,NA,,Los Angeles -- District 30,District 46,District 18,San Fernando Valley,SHERMAN OAKS/STUDIO CITY/VALLEY VILLAGE,Urban,,,Investor,Emergency - Basic,8699,8335,,1224,1381,3272,2970,2667,2506,1276,736,820,182,,296,2108,2637,11,2395,190,9397,346,1138,29,1,,,18,379,724,,14266,131,,,2,4829,2990,314,4553,4348,211,49,295,2,643,169,825,287,4036,1017,13,942,1790,4,1351,1261,655,3484,,,1318,107,141,12,300,36,68,219,12094,1544,87,869,75,88,76,,17034,399,16017,618,2104,1756,,17,150,199,325,662,647,702,1158,,,,125,311,458,434,37,2491,4,206,119,116,585,178,4,58,1590,994,10,0,0,0,0,0,749,2385,11,471,244,10,90,580,523,171,181,548,349,80,22,102,69,405,360,68,302,,,,210,33,236,4,38,104,3071,70,2,20,31,8,3,11,19,,3860,193,3482,185,2012,106190708,
106190754,190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,300-499,NA,NA,Level II,Corona -- District 44,District 63,District 33,South,DOWNEY SOUTHWEST/LYNWOOD NORTH CENTRAL/SOUTH GATE EAST,Urban,,,Non-Profit,Emergency - Basic,34138,26761,,11903,8300,12027,8127,6058,5207,2960,1615,1144,3558,,157,15374,35528,7,7113,137,2583,1227,7342,168,14,4,,263,,6,7,51636,232,,,,30765,4947,197,5444,19546,3214,272,934,25,2746,752,2859,1598,12026,3148,98,3026,8648,361,1933,6260,2337,10656,2,4,3638,200,466,20,1351,52,234,642,47228,4584,270,1801,67,316,30,,60899,153,42893,17853,5338,5415,,490,1354,1140,1457,1880,1515,1203,1120,283,311,,74,3168,6518,422,17,551,3,249,313,302,496,357,,201,7887,911,37,0,0,0,0,0,4281,3587,27,760,2098,326,190,1502,1426,569,600,603,1649,159,213,206,15,1221,1025,282,707,20,5,35,433,32,552,419,51,420,8097,161,19,398,98,30,1,18,24,,10753,59,6895,3799,2012,106190754,
106190756,190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,200-299,NA,NA,,Los Angeles -- District 33,District 50,District 26,West,SANTA MONICA CENTRAL/SAWTELLE/WEST LOS ANGELES,Urban,,,Non-Profit,Emergency - Basic,11332,10151,,991,1191,3373,3233,3274,2803,2297,1817,2358,146,,863,1729,2313,12,1526,152,14888,194,262,34,,,1,2,,106,1,20864,19,,,,523,5615,607,10387,4351,274,208,432,4,947,239,1095,310,6579,1130,47,820,1104,5,1142,1166,916,5065,,,2216,76,223,5,190,28,218,335,14272,2749,180,796,37,122,36,,21483,345,20534,604,3333,2803,,50,273,271,452,762,941,1045,2341,,1,,261,328,535,298,17,4695,2,79,104,206,1065,109,117,36,3280,1139,1,0,0,0,0,0,228,3935,28,1762,183,41,84,1028,1052,242,372,487,787,154,259,172,6,88,818,204,340,,2,,524,52,664,8,20,540,4060,122,19,42,19,31,1,31,3,,6136,172,5760,204,2012,106190756,
106190758,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,501 SO. BUENA VISTA,BURBANK,91505,300-499,NA,NA,,Los Angeles -- District 30,District 43,District 25,San Fernando Valley,BURBANK NORTH/NORTH HOLLYWOOD SOUTH,Urban,,,Non-Profit,Emergency - Basic,28515,22854,1,5792,4800,8737,7615,6864,5832,4056,2997,3310,1367,,1066,2732,16164,13,3070,62,28263,870,253,102,41,8,19,,860,277,6,48625,307,,,2,13682,8888,3106,16568,9126,1244,140,1335,9,2603,629,3135,907,11798,2856,73,3131,4694,82,2132,4239,1808,10555,,,3902,154,528,25,401,54,260,596,38170,4935,306,1590,171,217,61,,51370,3251,42719,5400,5490,4600,,88,571,681,1025,1385,1710,1783,2796,50,1,,254,366,2075,604,8,6781,2,177,176,392,958,251,16,46,6529,1541,4,0,0,0,0,0,1676,5306,146,2399,563,269,155,2002,1663,353,688,805,875,229,356,370,16,75,1019,233,931,6,8,37,523,38,417,12,7,310,8480,129,13,46,42,26,1,19,27,,10090,978,8141,971,2012,106190758,
106190762,190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,2131 WEST 3RD STREET,LOS ANGELES,90057,300-499,NA,NA,,Los Angeles -- District 34,District 51,District 24,Metro,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,Urban,,,Non-Profit,Emergency - Standby,5484,4309,,282,472,1422,1350,1311,1403,1352,1143,1003,55,,1847,1670,4529,15,49,126,1557,103,236,5,1,,3,14,,,,9280,95,56,,,2591,4165,308,1019,1710,90,40,326,3,613,151,830,224,1839,1019,12,425,294,2,316,837,461,2310,1,,760,13,137,,103,10,87,107,7742,645,24,124,2,32,7,,9793,860,6765,2168,2556,2152,,16,96,171,417,649,865,1099,1395,,,,1768,552,1824,49,19,494,2,51,106,120,463,156,47,7,2892,866,,0,0,0,0,0,513,2591,19,1455,130,1,108,901,689,219,322,575,554,121,219,99,6,20,490,109,271,,4,,202,10,296,6,9,460,3657,41,1,6,1,9,,6,4,,4708,1254,2207,1247,2012,106190762,
106190766,190766,COAST PLAZA HOSPITAL,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,13100 SOUTH STUDEBAKER ROAD,NORWALK,90650,100-149,NA,NA,,Norwalk -- District 38,District 57,District 32,East,NORWALK/STUDEBAKER,Urban,,,,Emergency - Basic,5232,4749,,1381,1370,1969,1526,1310,1091,587,283,266,198,,185,993,6425,6,203,36,2133,288,455,29,41,9,2,13,275,246,46,8533,30,12,2,,2452,1889,410,2195,3035,131,33,239,1,516,193,485,136,2457,540,7,692,934,2,487,1240,411,1477,,,728,38,106,3,218,14,23,128,7214,977,68,341,46,53,24,,9981,53,8904,1024,1619,1512,,126,216,237,335,591,527,372,520,40,167,,146,262,789,94,23,1811,6,255,229,83,91,98,4,77,1839,455,,0,0,0,0,0,1200,1377,77,283,194,11,57,414,427,195,206,241,212,125,42,153,2,51,487,140,367,,1,,135,16,112,4,31,62,2632,72,2,6,12,19,1,9,18,,3131,42,2710,379,2012,106190766,
106190784,190784,TEMPLE COMMUNITY HOSPITAL,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,235 NORTH HOOVER STREET,LOS ANGELES,90004,150-199,NA,NA,,Los Angeles -- District 34,District 53,District 24,Metro,COUNTRY CLUB PARK/KOREATOWN/MID-CITY EAST,Urban,,,Investor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,3,,,,,,,,,1,,,,,,2,,0,0,0,0,0,3,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,3,3,,,2012,106190784,
106190796,190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,Public - University of California,General Acute Care Hospital,757 WESTWOOD PLAZA,LOS ANGELES,90095,300-499,NA,Teaching,Level I & Level I - Ped,Los Angeles -- District 33,District 54,District 26,West,CENTURY CITY/CHEVIOT HILLS/RANCHO PARK/WEST LOS ANGELES/WESTWOOD,Urban,,Teaching,UC,Emergency - Comprehensive,17710,16131,,2460,3616,7785,4958,4231,3823,2778,1823,1765,602,,2874,4568,6481,122,2187,188,17421,1122,701,57,26,,311,71,,1197,,30353,3,,,,5576,6122,1377,16077,4689,518,228,628,10,1524,348,1975,698,7025,2445,81,2049,1693,24,2966,1726,1110,8793,,,2031,68,182,13,266,14,333,284,26150,2967,160,1157,64,111,41,,33841,1029,31094,1718,4882,5283,,549,1061,902,1099,1505,1695,1220,1472,142,520,,726,1286,2360,396,22,5329,46,228,107,377,1913,367,19,46,6439,665,4,0,0,0,0,0,1852,4161,526,3315,311,116,303,1816,1204,325,529,783,2206,161,449,483,29,116,699,154,743,4,40,5,411,58,777,85,40,1848,6221,139,44,408,64,41,1,11,17,,10165,439,9071,655,2012,106190796,
106190812,190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,15107 VAN OWEN STREET,VAN NUYS,91405,300-499,NA,NA,,Glendale - District 29,District 46,District 18,San Fernando Valley,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,,,Non-Profit,Emergency - Basic,29497,23495,,13036,6807,8260,6647,5388,4228,2553,1311,1200,3562,,811,3239,36714,4,662,28,11534,398,3564,88,,2,2,,127,194,,48584,32,1,,,7721,4553,274,31216,9228,2459,253,762,9,2511,657,2976,1450,9980,2509,103,3560,3002,285,1665,8361,2193,10256,1,,3166,145,385,15,499,13,207,554,41982,4349,151,1129,59,314,24,,52992,1056,34149,17787,3609,3195,,250,379,481,768,1067,1028,932,1350,209,340,,265,408,3093,120,5,2912,1,125,191,222,621,140,,56,4403,1041,5,0,0,0,0,0,924,2475,52,2812,541,149,172,1196,1169,261,444,643,546,125,171,175,18,54,822,220,569,1,14,55,307,19,246,19,18,365,5670,69,4,14,19,29,,15,10,,6804,669,4305,1830,2012,106190812,
106190818,190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,Investor - Limited Liability Company,General Acute Care Hospital,1812 VERDUGO BOULEVARD,GLENDALE,91208,150-199,NA,NA,,North Hollywood -- District 28,District 43,District 25,San Fernando Valley,BURBANK SOUTH/EAGLE ROCK/GLENDALE NORTHWEST,Urban,,,Investor,Emergency - Basic,8183,6461,6,1563,1791,1892,1847,1956,1850,1335,1056,1190,170,,807,759,1907,6,1303,320,9548,367,245,23,1,1,35,53,83,,30,13737,75,,,,2996,2805,413,6601,1835,193,14,364,,907,191,867,285,4500,904,11,783,374,5,282,1160,644,3166,,,1616,56,109,3,99,2,6,236,9933,2011,91,399,35,39,15,,14650,785,13538,327,1918,1522,,33,106,122,230,422,578,746,1203,,,,161,153,283,89,3,2745,6,133,62,72,360,89,16,75,1525,1108,,0,0,0,0,0,192,2281,19,803,145,17,51,596,455,149,258,271,278,65,41,245,,285,379,83,267,,,,286,9,106,3,4,18,2934,37,6,11,8,9,,7,2,,3440,289,3041,110,2012,106190818,
106190854,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,2231 SOUTH WESTERN AVENUE,LOS ANGELES,90018,100-149,NA,NA,,Carson -- District 37,District 54,District 30,South,CRENSHAW/CULVER CITY EAST/MID-CITY SOUTH/WEST ADAMS,Urban,,,Investor,Emergency - Basic,3130,2476,,636,550,1035,925,814,944,385,150,92,75,,106,3314,1602,8,5,7,564,84,234,12,63,1,,23,5,2,,4950,208,24,,,3630,679,,429,868,122,13,124,2,380,77,419,171,1249,328,19,315,281,4,398,681,381,642,,,325,4,31,1,165,73,11,80,4291,427,19,95,9,44,31,,5606,16,5075,515,1217,1726,,36,269,394,568,831,432,215,198,,,,108,1503,491,,,834,7,103,95,26,37,110,1,690,1305,573,3,0,0,0,0,0,1292,1395,8,60,188,10,68,176,89,83,144,231,26,28,3,15,6,1791,131,49,93,,,,38,,14,9,8,15,2807,28,1,1,20,1,,1,,,2943,10,2795,138,2012,106190854,
