This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"KLTS","ALTUS AFB",-99.2700,34.6700,420,"ASOS","3867"
"KLUF","LUKE AFB/PHO",-112.3800,33.5300,332,"ASOS","3870"
"KLUK","CINCINNATI/L",-84.4158,39.1058,147,"ASOS","3872"
"KLWS","LEWISTON (AM",-117.0144,46.3747,438,"ASOS","3886"
"KLYH","LYNCHBURG/P.",-79.2067,37.3208,285,"ASOS","3894"
"KMAF","MIDLAND REGI",-102.2086,31.9478,875,"ASOS","3913"
"KMBS","SAGINAW/TRI",-84.0806,43.5367,203,"ASOS","3921"
"KMCB","MCCOMB/LEWIS",-90.4719,31.1783,126,"ASOS","3923"
"KMCC","MCCLELLAN AF",-121.4000,38.6700,23,"ASOS","3924"
"KMCF","MACDILL AFB/",-82.5200,27.8500,4,"ASOS","3927"
"KMCI","KANSAS CITY",-94.7306,39.2972,312,"ASOS","3929"
"KMCN","MACON/LEWIS",-83.6544,32.6878,107,"ASOS","3932"
"KMCO","ORLANDO JETP",-81.3250,28.4172,29,"ASOS","3933"
"KMCW","MASON CITY M",-93.3314,43.1578,370,"ASOS","3934"
"KMDW","CHICAGO/MIDW",-87.7553,41.7842,188,"ASOS","3941"
"KMEH","MEACHAM (AMO",-118.4247,45.5114,1135,"ASOS","3945"
"KMEI","MERIDIAN/KEY",-88.7478,32.3381,90,"ASOS","3946"
"KMEM","MEMPHIS INTL",-89.9850,35.0611,101,"ASOS","3947"
"KMER","MERCED / CAS",-120.5667,37.3667,57,"ASOS","3948"
"KMFD","MANSFIELD/LA",-82.5178,40.8203,395,"ASOS","3950"
"KMFE","MCALLEN/MILL",-98.2444,26.1797,32,"ASOS","3951"
"KMGE","DOBBINS AFB/",-84.5200,33.9200,326,"ASOS","3955"
"KMGM","MONTGOMERY/D",-86.4061,32.3003,67,"ASOS","3959"
"KMGW","MORGANTOWN/H",-79.9211,39.6494,380,"ASOS","3962"
"KMHR","MATHER FIELD",-121.3000,38.5500,29,"ASOS","3967"
"KMHS","MOUNT SHASTA",-122.3161,41.3158,1077,"ASOS","3968"
"KMIA","MIAMI INTL A",-80.3164,25.7906,3,"ASOS","3972"
"KMIB","MINOT AFB",-101.3500,48.4200,508,"ASOS","3973"
"KMIV","MILLVILLE MU",-75.0783,39.3661,26,"ASOS","3977"
"KMKC","KANSAS CITY",-94.5969,39.1208,231,"ASOS","3981"
"KMKE","MILWAUKEE/MI",-87.9044,42.9550,220,"ASOS","3982"
"KMKG","MUSKEGON",-86.2367,43.1711,191,"ASOS","3983"
"KMKL","JACKSON/MCKE",-88.9167,35.5931,132,"ASOS","3986"
"KMLB","MELBOURNE RE",-80.6458,28.1028,10,"ASOS","3992"
"KMLC","MC ALESTER R",-95.7831,34.8822,234,"ASOS","3993"
"KMLI","MOLINE/QUAD",-90.5147,41.4514,179,"ASOS","3997"
"KMLU","MONROE REGIO",-92.0314,32.5117,24,"ASOS","4002"
"KMMO","MARSEILLES (",-88.6800,41.3700,225,"ASOS","4007"
"KMOB","MOBILE/BATES",-88.2456,30.6883,66,"ASOS","4016"
"KMOT","MINOT INTL A",-101.2803,48.2594,523,"ASOS","4019"
"KMQT","MARQUETTE CO",-87.5500,46.5300,434,"ASOS","4030"
"KMRB","MARTINSBURG",-77.9844,39.4019,170,"ASOS","4032"
"KMSL","MUSCLE SHOAL",-87.5994,34.7439,167,"ASOS","4042"
"KMSN","MADISON/DANE",-89.3453,43.1406,262,"ASOS","4043"
"KMSO","MISSOULA/BEL",-114.0925,46.9208,975,"ASOS","4044"
"KMSP","MINNEAPOLIS-",-93.2289,44.8831,256,"ASOS","4045"
"KMSS","MASSENA/RICH",-74.8456,44.9358,66,"ASOS","4046"
"KMSY","NEW ORLEANS/",-90.2508,29.9928,1,"ASOS","4049"
"KMTC","SELFRIDGE AN",-82.8300,42.6200,177,"ASOS","4050"
"KMUO","MOUNTAIN HOM",-115.8700,43.0500,913,"ASOS","4062"
"KMXF","MAXWELL AFB/",-86.3700,32.3800,51,"ASOS","4079"
"KMYL","MC CALL",-116.0994,44.8833,1530,"ASOS","4082"
"KMYR","MYRTLE BEACH",-78.9300,33.6800,8,"ASOS","4084"
"KNBC","BEAUFORT MCA",-80.7031,32.4936,11,"ASOS","4102"
"KNBE","DALLAS NAS/H",-96.9700,32.7300,150,"ASOS","4103"
"KNBG","NEW ORLEANS",-90.0244,29.8372,0,"ASOS","4104"
"KNBU","GLENVIEW NAS",-87.8167,42.0833,199,"ASOS","4109"
"KNCA","NEW RIVER MC",-77.4408,34.7058,7,"ASOS","4110"
"KNEW","NEW ORLEANS/",-90.0289,30.0494,2,"ASOS","4114"
"KNFG","CAMP PENDLET",-117.3539,33.3047,23,"ASOS","4117"
"KNFW","FORT WORTH N",-97.4333,32.7658,198,"ASOS","4120"
"KNGP","CORPUS CHRIS",-97.2917,27.6886,5,"ASOS","4121"
"KNGU","NORFOLK NAS/",-76.2958,36.9336,4,"ASOS","4122"
"KNGZ","ALAMEDA NAS/",-122.3200,37.7800,4,"ASOS","4124"
"KNHK","PATUXENT RIV",-76.4139,38.2786,12,"ASOS","4125"
"KNHZ","BRUNSWICK NA",-69.9350,43.9003,22,"ASOS","4126"
"KNIP","JACKSONVILLE",-81.6747,30.2342,6,"ASOS","4128"
"KNKT","CHERRY POINT",-76.8808,34.8978,8,"ASOS","4133"
"KNKX","MIRAMAR NAS",-117.1425,32.8683,146,"ASOS","4134"
"KNLC","LEMOORE NAS/",-119.9381,36.3036,71,"ASOS","4135"
"KNMM","MERIDIAN NAS",-88.5431,32.5464,96,"ASOS","4137"
"KNPA","PENSACOLA NA",-87.3233,30.3561,9,"ASOS","4141"
"KNQA","MEMPHIS NAS",-89.8703,35.3567,98,"ASOS","4142"
"KNQI","KINGSVILLE N",-97.8117,27.5031,15,"ASOS","4143"
"KNQX","KEY WEST NAS",-81.6839,24.5794,1,"ASOS","4144"
"KNRB","MAYPORT NS",-81.4225,30.3958,5,"ASOS","4146"
"KNSE","WHITING FLD",-87.0167,30.7333,60,"ASOS","4149"
"KNTD","PT MUGU NAWS",-119.1217,34.1239,3,"ASOS","4151"
"KNTK","TUSTIN MCAS",-117.8300,33.7000,17,"ASOS","4152"
"KNTU","OCEANA NAS/S",-76.0283,36.8211,6,"ASOS","4153"
"KNUQ","MOFFETT NAS/",-122.0481,37.4058,10,"ASOS","4156"
"KNUW","WHIDBEY ISLA",-122.6506,48.3492,14,"ASOS","4157"
"KNXX","WILLOW GROVE",-75.1444,40.1931,110,"ASOS","4161"
"KNYC","NEW YORK CIT",-73.9667,40.7833,47,"ASOS","4162"
"KNYG","QUANTICO MCA",-77.2917,38.5125,3,"ASOS","4163"
"KNYL","YUMA MCAS",-114.6061,32.6567,66,"ASOS","4164"
"KNZC","CECIL FIELD",-81.8703,30.2122,24,"ASOS","4165"
"KNZJ","EL TORO MCAS",-117.7300,33.6700,117,"ASOS","4166"
"KNZW","SOUTH WEYMOU",-70.9300,42.1500,49,"ASOS","4167"
"KNZY","NORTH ISLAND",-117.2089,32.6908,7,"ASOS","4168"
"KOAK","OAKLAND",-122.2353,37.7194,1,"ASOS","4178"
"KOFF","OFFUTT AFB/B",-95.9200,41.1200,319,"ASOS","4189"
"KOFK","NORFOLK/STEF",-97.4369,41.9806,479,"ASOS","4190"
"KOKC","OKLAHOMA CIT",-97.6003,35.3886,394,"ASOS","4201"
"KOLM","OLYMPIA",-122.9033,46.9733,62,"ASOS","4209"
"KOMA","OMAHA/EPPLEY",-95.8992,41.3103,299,"ASOS","4215"
"KONT","ONTARIO INTL",-117.5758,34.0533,287,"ASOS","4224"
"KORD","CHICAGO/O'HA",-87.9044,41.9797,203,"ASOS","4235"
"KORF","NORFOLK INTL",-76.1919,36.9036,8,"ASOS","4237"
"KORH","WORCESTER (A",-71.8731,42.2706,307,"ASOS","4239"
"KORL","ORLANDO/HERN",-81.3358,28.5464,34,"ASOS","4240"
"KOSC","WURTSMITH AF",-83.4000,44.4500,193,"ASOS","4243"
"KOTH","NORTH BEND (",-124.2500,43.4200,4,"ASOS","4247"
"KOTM","OTTUMWA INDU",-92.4481,41.1067,258,"ASOS","4248"
"KOVN","NORTH OMAHA",-96.0167,41.3667,406,"ASOS","4252"
"KOZR","CAIRNS AAF/O",-85.7200,31.2800,91,"ASOS","4264"
"KP07","SANDERSON",-102.4167,30.1667,865,"ASOS","4270"
"KP11","DEVILS LAKE",-98.8667,48.1000,439,"ASOS","4271"
"KP24","ROSEGLEN",-101.8333,47.7500,624,"ASOS","4274"
"KP35","SPICKARD",-93.7167,40.2500,271,"ASOS","4280"
"KP38","CALIENTE (AM",-114.5264,37.6122,1333,"ASOS","4281"
"KP39","PEQUOT LAKE",-94.3167,46.6000,390,"ASOS","4282"
"KP58","HARBOR BEACH",-82.7931,44.0219,179,"ASOS","4288"
"KP59","COPPER HARBO",-87.8750,47.4669,190,"ASOS","4289"
"KP60","YELLOWSTONE",-110.4211,44.5444,2388,"ASOS","4290"
"KP61","GRAND MARAIS",-90.3444,47.7472,185,"ASOS","4291"
"KP67","LIDGERWOOD (",-97.1500,46.1000,351,"ASOS","4293"
"KP68","EUREKA (RAMO",-116.0056,39.6014,1812,"ASOS","4294"
"KP69","ELK CITY (RA",-115.5964,46.1442,480,"ASOS","4295"
"KP75","SEUL CHOIX P",-86.2297,45.9500,178,"ASOS","4297"
"KP88","ROME AUTOMAT",-117.6500,42.9000,1162,"ASOS","4298"
"KPAH","PADUCAH/BARK",-88.7739,37.0564,125,"ASOS","4301"
"KPAM","TYNDALL AFB",-85.5800,30.0700,5,"ASOS","4302"
"KPBF","PINE BLUFF/G",-91.9347,34.1750,63,"ASOS","4307"
"KPBG","PLATTSBURGH",-73.4681,44.6508,71,"ASOS","4308"
"KPBI","WEST PALM BE",-80.0994,26.6847,5,"ASOS","4310"
"KPDT","PENDLETON MU",-118.8342,45.6983,455,"ASOS","4318"
"KPDX","PORTLAND INT",-122.6003,45.5908,8,"ASOS","4319"
"KPHF","NEWPORT NEWS",-76.4931,37.1319,13,"ASOS","4333"
"KPHL","PHILADELPHIA",-75.2311,39.8683,6,"ASOS","4334"
"KPHX","PHOENIX/SKY",-112.0511,33.4342,345,"ASOS","4338"
"KPIA","PEORIA REGIO",-89.6839,40.6675,201,"ASOS","4339"
"KPIE","SAINT PETERS",-82.6856,27.9122,3,"ASOS","4341"
"KPIH","POCATELLO MU",-112.5711,42.9203,1356,"ASOS","4342"
"KPIR","PIERRE MUNIC",-100.2858,44.3828,531,"ASOS","4345"
"KPIT","PITTSBURGH I",-80.2664,40.5039,366,"ASOS","4346"
"KPKB","PARKERSBURG/",-81.4392,39.3450,262,"ASOS","4349"
"KPLN","PELLSTON/EMM",-84.7967,45.5708,220,"ASOS","4354"
"KPNC","PONCA CITY M",-97.0997,36.7306,307,"ASOS","4360"
"KPNS","PENSACOLA RE",-87.1869,30.4781,36,"ASOS","4363"
"KPOB","POPE AFB",-79.0200,35.1700,66,"ASOS","4365"
"KPOE","FORT POLK (A",-93.2000,31.0500,100,"ASOS","4367"
"KPOF","POPLAR BLUFF",-90.3222,36.7706,100,"ASOS","4368"
"KPRB","PASO ROBLES",-120.6269,35.6728,255,"ASOS","4378"
"KPRC","PRESCOTT/LOV",-112.4222,34.6492,1537,"ASOS","4379"
"KPSM","PEASE AFB/PO",-70.8200,43.0800,31,"ASOS","4388"
"KPSX","PALACIOS MUN",-96.2508,28.7275,5,"ASOS","4392"
"KPUB","PUEBLO MEMOR",-104.4983,38.2900,1440,"ASOS","4400"
"KPUC","PRICE/CARBON",-110.7547,39.6092,1805,"ASOS","4401"
"KPVD","PROVIDENCE/G",-71.4281,41.7239,16,"ASOS","4407"
"KPWA","OKLAHOMA CIT",-97.6467,35.5411,396,"ASOS","4412"
"KPWM","PORTLAND INT",-70.3044,43.6422,22,"ASOS","4416"
"KRAP","RAPID CITY R",-103.0539,44.0456,976,"ASOS","4586"
"KRBL","RED BLUFF MU",-122.2522,40.1506,106,"ASOS","4591"
"KRCA","ELLSWORTH AF",-103.1000,44.1500,999,"ASOS","4594"
"KRDD","REDDING MUNI",-122.2967,40.5150,153,"ASOS","4600"
"KRDM","REDMOND (AWO",-121.1497,44.2542,938,"ASOS","4603"
"KRDR","GRAND FORKS",-97.4000,47.9700,278,"ASOS","4604"
"KRDU","RALEIGH-DURH",-78.7864,35.8706,133,"ASOS","4605"
"KREE","REESE AFB/LU",-102.0500,33.6000,1017,"ASOS","4607"
"KRFD","ROCKFORD",-89.0933,42.1928,224,"ASOS","4609"
"KRIC","RICHMOND/BYR",-77.3233,37.5111,51,"ASOS","4616"
"KRIV","MARCH AFB/RI",-117.2700,33.8800,469,"ASOS","4620"
"KRKS","ROCK SPRINGS",-109.0653,41.5942,2060,"ASOS","4627"
"KRME","GRIFFISS AFB",-75.4000,43.2300,154,"ASOS","4630"
"KRND","RANDOLPH AFB",-98.2800,29.5300,232,"ASOS","4635"
"KRNO","RENO/CANNON",-119.7711,39.4839,1345,"ASOS","4638"
"KROA","ROANOKE MUNI",-79.9742,37.3169,358,"ASOS","4641"
"KROC","ROCHESTER/MO",-77.6767,43.1167,170,"ASOS","4642"
"KRSL","RUSSELL MUNI",-98.8131,38.8728,567,"ASOS","4658"
"KRST","ROCHESTER MU",-92.4917,43.9042,401,"ASOS","4661"
"KRSW","FT MYERS/SW",-81.7664,26.5269,9,"ASOS","4663"
"KRWF","REDWOOD FALL",-95.0822,44.5472,312,"ASOS","4673"
"KSAC","SACRAMENTO/E",-121.4950,38.5069,6,"ASOS","4701"
"KSAD","SAFFORD MUNI",-109.6356,32.8572,968,"ASOS","4702"
"KSAN","SAN DIEGO/LI",-117.1831,32.7336,4,"ASOS","4704"
"KSAT","SAN ANTONIO",-98.4636,29.5328,246,"ASOS","4706"
"KSAV","SAVANNAH MUN",-81.2022,32.1189,15,"ASOS","4707"
"KSBA","SANTA BARBAR",-119.8436,34.4261,3,"ASOS","4710"
"KSBD","NORTON AIR F",-117.2333,34.1000,353,"ASOS","4711"
"KSBN","SOUTH BEND/S",-86.3186,41.7089,244,"ASOS","4713"
"KSBY","SALISBURY RE",-75.5103,38.3406,16,"ASOS","4716"
"KSCK","STOCKTON MET",-121.2236,37.8897,9,"ASOS","4720"
"KSDB","SANDBURG (AU",-118.7244,34.7436,1378,"ASOS","4722"
"KSDF","LOUISVILLE/S",-85.7297,38.1772,151,"ASOS","4723"
"KSEA","SEATTLE-TACO",-122.3136,47.4447,130,"ASOS","4727"
"KSEP","STEPHENVILLE",-98.1833,32.2167,402,"ASOS","4731"
"KSFF","SPOKANE/FELT",-117.3203,47.6856,595,"ASOS","4736"
"KSFO","SAN FRANCISC",-122.3647,37.6197,3,"ASOS","4738"
"KSGF","SPRINGFLD MU",-93.3897,37.2397,386,"ASOS","4743"
"KSHR","SHERIDAN CO.",-106.9689,44.7694,1225,"ASOS","4756"
"KSHV","SHREVEPORT R",-93.8242,32.4469,78,"ASOS","4757"
"KSJT","SAN ANGELO/M",-100.4939,31.3514,584,"ASOS","4764"
"KSKA","FAIRCHILD AF",-117.6500,47.6200,750,"ASOS","4766"
"KSKF","KELLY AFB",-98.5800,29.3800,210,"ASOS","4768"
"KSLC","SALT LAKE CI",-111.9694,40.7781,1288,"ASOS","4772"
"KSLE","SALEM/MCNARY",-122.9950,44.9078,64,"ASOS","4773"
"KSLN","SALINA MUNIC",-97.6442,38.7800,387,"ASOS","4778"
"KSMP","STAMPEDE PAS",-121.3372,47.2767,1207,"ASOS","4786"
"KSMX","SANTA MARIA",-120.4486,34.8994,78,"ASOS","4789"
"KSNS","SALINAS MUNI",-121.6081,36.6636,25,"ASOS","4796"
"KSNY","SIDNEY MUNI",-102.9856,41.0994,1314,"ASOS","4798"
"KSPI","SPRINGFIELD/",-89.6839,39.8453,182,"ASOS","4808"
"KSPS","WICHITA FALL",-98.4928,33.9786,309,"ASOS","4810"
"KSSC","SHAW AFB/SUM",-80.4700,33.9700,74,"ASOS","4821"
"KSSI","BRUNSWICK/MA",-81.3914,31.1517,6,"ASOS","4823"
"KSTC","ST. CLOUD MU",-94.0519,45.5447,312,"ASOS","4825"
"KSTL","ST. LOUIS/LA",-90.3736,38.7525,184,"ASOS","4829"
"KSUS","SPIRIT OF ST",-90.6558,38.6572,141,"ASOS","4837"
"KSUU","TRAVIS AFB/F",-121.9300,38.2700,19,"ASOS","4839"
"KSUX","SIOUX CITY M",-96.3844,42.4025,335,"ASOS","4841"
"KSVN","HUNTER (AAF)",-81.1500,32.0200,13,"ASOS","4845"
"KSYR","SYRACUSE/HAN",-76.1033,43.1092,128,"ASOS","4853"
"KSZL","WHITEMAN AFB",-93.5500,38.7300,265,"ASOS","4854"
"KTAD","TRINIDAD/ANI",-104.3300,37.2700,1756,"ASOS","4878"
"KTCL","TUSCALOOSA M",-87.6158,33.2119,52,"ASOS","4886"
"KTCM","MC CHORD AFB",-122.4800,47.1300,98,"ASOS","4887"
"KTCS","TRUTH OR CON",-107.2681,33.2367,1478,"ASOS","4888"
"KTIK","TINKER AFB",-97.3800,35.4200,394,"ASOS","4900"
"KTLH","TALLAHASSEE",-84.3533,30.3931,24,"ASOS","4908"
"KTMB","MIAMI/KENDAL",-80.4347,25.6419,3,"ASOS","4911"
"KTOL","TOLEDO EXPRE",-83.8014,41.5886,208,"ASOS","4921"
"KTOP","TOPEKA/BILLA",-95.6258,39.0725,268,"ASOS","4922"
"KTPA","TAMPA INTL A",-82.5403,27.9614,8,"ASOS","4925"
"KTPH","TONOPAH AIRP",-117.0872,38.0603,1654,"ASOS","4927"
"KTRI","BRISTOL/TRI-",-82.3989,36.4797,463,"ASOS","4931"
"KTRM","THERMAL AIRP",-116.1600,33.6278,-34,"ASOS","4934"
"KTUL","TULSA INTL A",-95.8864,36.1975,206,"ASOS","4941"
"KTUP","TUPELO/C.D.",-88.7700,34.2681,106,"ASOS","4942"
"KTUS","TUCSON INTL",-110.9553,32.1314,805,"ASOS","4943"
"KTVC","TRAVERSE CIT",-85.5700,44.7367,190,"ASOS","4944"
"KTXK","TEXARKANA RG",-93.9875,33.4561,118,"ASOS","4953"
"KTYS","KNOXVILLE MU",-83.9858,35.8181,299,"ASOS","4956"
"KU15","CHALLIS (AMO",-114.2150,44.5228,1534,"ASOS","4959"
"KUIL","QUILLAYUTE S",-124.5550,47.9375,59,"ASOS","4980"
"KUIN","QUINCY MUNI/",-91.1944,39.9425,234,"ASOS","4981"
"KVAD","MOODY AFB/VA",-83.2000,30.9700,71,"ASOS","4998"
"KVCT","VICTORIA REG",-96.9297,28.8625,35,"ASOS","5004"
"KVCV","GEORGE AIR F",-117.3831,34.5975,879,"ASOS","5005"
"KVLD","VALDOSTA REG",-83.2800,30.7800,62,"ASOS","5017"
"KVPS","EGLIN AFB/VA",-86.5300,30.4800,26,"ASOS","5024"
"KVQQ","JACKSONVILLE",-81.8767,30.2186,25,"ASOS","5027"
"KVRB","VERO BEACH M",-80.4181,27.6556,7,"ASOS","5028"
"KVTN","VALENTINE (A",-100.5514,42.8586,789,"ASOS","5033"
"KWJF","LANCASTER/FO",-118.2189,34.7408,715,"ASOS","5067"
"KWMC","WINNEMUCCA M",-117.8072,40.9019,1311,"ASOS","5069"
"KWRB","WARNER ROBIN",-83.6000,32.6300,90,"ASOS","5070"
"KWRI","MCGUIRE AFB",-74.6000,40.0200,41,"ASOS","5071"
"KWRL","WORLAND MUNI",-107.9508,43.9658,1288,"ASOS","5072"
"KYKM","YAKIMA AIR T",-120.5336,46.5642,333,"ASOS","5120"
"KYNG","YOUNGSTOWN M",-80.6739,41.2544,364,"ASOS","5122"
"KYUM","YUMA INTL AI",-114.6061,32.6567,66,"ASOS","5123"
"KZZV","ZANESVILLE M",-81.8922,39.9444,274,"ASOS","5127"
"010160","ALEXANDER CI",-85.9333,32.9500,218,"COOP","7868"
"010178","ALICEVILLE",-88.1667,33.1333,41,"COOP","7871"
"010252","ANDALUSIA 3",-86.5333,31.3000,76,"COOP","7873"
"010369","ASHLAND 3 EN",-85.8000,33.2833,302,"COOP","7878"
"010395","ATHENS 2",-86.9833,34.8000,219,"COOP","7881"
"010430","AUBURN AGRON",-85.5000,32.6000,199,"COOP","7888"
"010505","BANKHEAD LOC",-87.3500,33.4500,85,"COOP","7890"
"010583","BAY MINETTE",-87.7833,30.9167,85,"COOP","7893"
"010616","BEATRICE 1 E",-87.2000,31.7333,54,"COOP","7894"
"010655","BELLE MINA 2",-86.8833,34.7000,183,"COOP","7896"
"010764","BESSEMER 3 W",-87.0000,33.4000,136,"COOP","7900"
"011080","BREWTON 3 EN",-87.0333,31.1167,49,"COOP","7913"
"011084","BREWTON 3 SS",-87.0500,31.0667,26,"COOP","7914"
"011099","BRIDGEPORT 5",-85.8167,34.9833,204,"COOP","7915"
"011189","BUTLER",-88.2167,32.0667,61,"COOP","7918"
"011301","CAMDEN 3 NW",-87.3167,32.0333,72,"COOP","7923"
"011620","CHILDERSBURG",-86.3333,33.2833,127,"COOP","7936"
"011725","CLAYTON",-85.4667,31.8833,182,"COOP","7940"
"012172","DAUPHIN ISLA",-88.0833,30.2500,2,"COOP","7959"
"012245","DEMOPOLIS LO",-87.8333,32.5167,30,"COOP","7967"
"012730","EUFAULA WILD",-85.0833,32.0000,66,"COOP","7978"
"012758","EVERGREEN",-86.9333,31.4500,88,"COOP","7981"
"012813","FAIRHOPE 2 N",-87.8833,30.5500,7,"COOP","7983"
"012840","FALKVILLE 1",-86.8833,34.3667,191,"COOP","7985"
"012883","FAYETTE",-87.8167,33.6833,111,"COOP","7988"
"013105","FRISCO CITY",-87.4167,31.3833,119,"COOP","7995"
"013154","GADSDEN STEA",-86.0000,34.0333,172,"COOP","7998"
"013160","GAINESVILLE",-88.1333,32.8333,38,"COOP","7999"
"013251","GENEVA NO 2",-85.8833,31.0500,44,"COOP","8002"
"013511","GREENSBORO",-87.5833,32.7000,67,"COOP","8010"
"013519","GREENVILLE",-86.6500,31.8500,143,"COOP","8012"
"013620","HALEYVILLE 2",-87.5833,34.2500,297,"COOP","8020"
"013645","HAMILTON 3 S",-87.9833,34.1000,133,"COOP","8022"
"013761","HEADLAND",-85.3333,31.3500,113,"COOP","8027"
"013775","HEFLIN",-85.6000,33.6500,259,"COOP","8028"
"014502","LAFAYETTE",-85.4000,32.9000,253,"COOP","8051"
"014798","LIVINGSTON 2",-88.2000,32.5833,49,"COOP","8056"
"015121","MARION JUNCT",-87.2167,32.4667,61,"COOP","8073"
"015140","MARTIN DAM",-85.9167,32.6667,104,"COOP","8075"
"015439","MILSTEAD",-85.8833,32.4500,66,"COOP","8087"
"015635","MOULTON 2",-87.3000,34.4833,197,"COOP","8105"
"016121","ONEONTA",-86.4833,33.9500,265,"COOP","8117"
"016129","OPELIKA",-85.3833,32.6333,230,"COOP","8118"
"016478","PINSON",-86.7000,33.6833,185,"COOP","8139"
"016988","ROBERTSDALE",-87.6667,30.6167,53,"COOP","8155"
"017020","ROCKFORD 3 E",-86.1667,32.8833,229,"COOP","8156"
"017025","ROCK MILLS",-85.3000,33.1500,227,"COOP","8157"
"017131","RUSSELLVILLE",-87.7333,34.5167,268,"COOP","8159"
"017157","SAINT BERNAR",-86.8167,34.1667,213,"COOP","8160"
"017207","SAND MT SUBS",-85.9667,34.2833,336,"COOP","8162"
"017304","SCOTTSBORO",-86.0500,34.6833,187,"COOP","8165"
"017366","SELMA",-87.0000,32.4167,45,"COOP","8170"
"017999","SYLACAUGA 4",-86.2000,33.2000,149,"COOP","8184"
"018024","TALLADEGA",-86.0833,33.4333,169,"COOP","8186"
"018209","THORSBY EXP",-86.6667,32.9167,207,"COOP","8191"
"018323","TROY",-85.9500,31.7833,152,"COOP","8196"
"018438","UNION SPRING",-85.7167,32.1000,140,"COOP","8205"
"018469","VALLEY HEAD",-85.6167,34.5667,318,"COOP","8208"
"018517","VERNON 2 N",-88.1167,33.8000,122,"COOP","8210"
"018867","WHATLEY",-87.7167,31.6500,52,"COOP","8227"
"018998","WINFIELD 2 S",-87.8333,33.9167,143,"COOP","8232"
"020060","AGUILA",-113.1833,33.9500,660,"COOP","8236"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP","8243"
"020288","APACHE JUNCT",-111.4836,33.4603,631,"COOP","8250"
"020309","APACHE POWDE",-110.2500,31.9000,1124,"COOP","8255"
"020632","BARTLETT DAM",-111.6333,33.8167,503,"COOP","8277"
"020670","BEAVER CREEK",-111.7167,34.6667,1164,"COOP","8281"
"020672","BEAVER DAM",-113.9333,36.9000,572,"COOP","8283"
"020750","BETATAKIN",-110.5333,36.6833,2221,"COOP","8289"
"020775","BISBEE 2 WNW",-109.9333,31.4667,1707,"COOP","8294"
"020808","BLACK RIVER",-109.7500,33.4833,1841,"COOP","8298"
"020855","BLUE",-109.1667,33.5833,1652,"COOP","8299"
"020871","BLUE RIDGE R",-111.1811,34.6122,2097,"COOP","8300"
"020949","BOUSE",-114.0242,33.9431,282,"COOP","8305"
"020958","BOWIE",-109.4833,32.3333,1149,"COOP","8306"
"021001","BRIGHT ANGEL",-112.0667,36.2000,2560,"COOP","8308"
"021026","BUCKEYE",-112.5833,33.3667,262,"COOP","8309"
"021050","BULLHEAD CIT",-114.5667,35.1333,165,"COOP","8312"
"021169","CAMERON 1 NN",-111.4000,35.8833,1269,"COOP","8317"
"021231","CANELO 1 NW",-110.5294,31.5583,1527,"COOP","8321"
"021248","CANYON DE CH",-109.5333,36.1500,1710,"COOP","8322"
"021282","CAREFREE",-111.9000,33.8167,771,"COOP","8324"
"021314","CASA GRANDE",-111.5333,33.0000,433,"COOP","8327"
"021330","CASCABEL",-110.4000,32.3167,959,"COOP","8328"
"021353","CASTLE HOT S",-112.3667,33.9833,607,"COOP","8329"
"021614","CHILDS",-111.7000,34.3500,808,"COOP","8344"
"021664","CHIRICAHUA N",-109.3500,32.0000,1615,"COOP","8347"
"021849","CLIFTON",-109.2833,33.0500,1061,"COOP","8351"
"021920","COLORADO CIT",-112.9833,37.0000,1527,"COOP","8357"
"022109","CORDES",-112.1667,34.3000,1149,"COOP","8361"
"022140","CORONADO NAT",-110.2500,31.3500,1598,"COOP","8364"
"022329","CROWN KING",-112.3453,34.2097,1804,"COOP","8370"
"022434","DATELAND WHI",-113.5000,32.9833,166,"COOP","8372"
"022659","DOUGLAS",-109.5333,31.3500,1231,"COOP","8382"
"022754","DUNCAN",-109.1214,32.7481,1157,"COOP","8387"
"022790","EHRENBERG 2",-114.4167,33.5833,142,"COOP","8392"
"022807","ELOY 4 NE",-111.5333,32.8333,471,"COOP","8395"
"023027","FLORENCE",-111.4000,33.0333,459,"COOP","8402"
"023150","FORT THOMAS",-110.0000,33.0167,853,"COOP","8411"
"023190","FOUNTAIN HIL",-111.7167,33.6000,482,"COOP","8414"
"023393","GILA BEND",-112.7167,32.9500,224,"COOP","8422"
"023505","GLOBE",-110.7667,33.3833,1113,"COOP","8429"
"023596","GRAND CANYON",-112.1500,36.0500,2068,"COOP","8437"
"023683","GREER",-109.4667,34.0000,2588,"COOP","8443"
"023828","HAPPY JACK R",-111.4000,34.7500,2280,"COOP","8452"
"023961","HEBER RANGER",-110.5500,34.4000,2009,"COOP","8456"
"024053","HILLSIDE 4 N",-112.8833,34.4667,1012,"COOP","8464"
"024089","HOLBROOK",-110.1500,34.9000,1545,"COOP","8466"
"024453","JEROME",-112.1167,34.7500,1509,"COOP","8481"
"024645","KINGMAN NO 2",-114.0167,35.2000,1079,"COOP","8493"
"024675","KITT PEAK",-111.6000,31.9667,2073,"COOP","8494"
"024686","KLAGETOH 12",-109.7000,35.5500,1981,"COOP","8496"
